FundShareClass_Id|_Id|InvestmentVehicle_Id|DataEffectiveDT|DataObjectInstanceVersionKey
1|F000000M03|1|2014-06-10|62903
2|F000000MAH|2|2014-06-10|62903
3|F000000MK9|3|2014-06-10|62903
4|F000000MT7|4|2014-06-10|62903
5|F000000MZX|5|2014-06-10|62903
6|F000000N51|6|2014-06-10|62903
7|F000000NA6|7|2014-06-10|62903
8|F000000NF4|8|2014-06-10|62903
9|F000000NIJ|9|2014-06-10|62903
10|F000000NKW|10|2014-06-10|62903
11|F000000NNM|11|2014-06-10|62903
12|F000000NQ4|12|2014-06-10|62903
13|F000001WS8|13|2014-06-10|62903
14|F000001WUL|14|2014-06-10|62903
15|F000001WX4|15|2014-06-10|62903
16|F0000022LY|16|2014-06-10|62903
17|F0000025IZ|17|2014-06-10|62903
18|F0000028LI|18|2014-06-10|62903
19|F000002J9X|19|2014-06-10|62903
20|F000002MLV|20|2014-06-10|62903
21|F000002QPO|21|2014-06-10|62903
22|F000003TLT|22|2014-06-10|62903
23|F000003Y95|23|2014-06-10|62903
24|F000003YMB|24|2014-06-10|62903
25|F0000040SX|25|2014-06-10|62903
26|F0000044IB|26|2014-06-10|62903
27|F000005F2E|27|2014-06-10|62903
28|F000005HFU|28|2014-06-10|62903
29|F000005IY1|29|2014-06-10|62903
30|F000005KCV|30|2014-06-10|62903
31|F000005QK6|31|2014-06-10|62903
32|F00000GVUZ|32|2014-06-10|62903
33|F00000GYH5|33|2014-06-10|62903
34|F00000H4U9|34|2014-06-10|62903
35|F00000H68U|35|2014-06-10|62903
36|F00000HH2E|36|2014-06-10|62903
37|F00000IS1I|37|2014-06-10|62903
38|F00000J3O0|38|2014-06-10|62903
39|F00000J7GY|39|2014-06-10|62903
40|F00000J8E9|40|2014-06-10|62903
41|F00000JNFF|41|2014-06-10|62903
42|F00000JQ8U|42|2014-06-10|62903
43|F00000JSF3|43|2014-06-10|62903
44|F00000JTSB|44|2014-06-10|62903
45|F00000JWDH|45|2014-06-10|62903
46|F00000JYL2|46|2014-06-10|62903
47|F00000LI61|47|2014-06-10|62903
48|F00000LKJK|48|2014-06-10|62903
49|F00000LL2A|49|2014-06-10|62903
50|F00000LNP4|50|2014-06-10|62903
51|F000000LVH|51|2014-06-10|62903
52|F000000LVN|52|2014-06-10|62903
53|F000000LVT|53|2014-06-10|62903
54|F000000LW0|54|2014-06-10|62903
55|F000000LW6|55|2014-06-10|62903
56|F000000LWC|56|2014-06-10|62903
57|F000000LWG|57|2014-06-10|62903
58|F000000LWL|58|2014-06-10|62903
59|F000000LWV|59|2014-06-10|62903
60|F000000LX0|60|2014-06-10|62903
61|F000000LX5|61|2014-06-10|62903
62|F000000LX9|62|2014-06-10|62903
63|F000000LXG|63|2014-06-10|62903
64|F000000LXK|64|2014-06-10|62903
65|F000000LXO|65|2014-06-10|62903
66|F000000LXW|66|2014-06-10|62903
67|F000000LY0|67|2014-06-10|62903
68|F000000LY4|68|2014-06-10|62903
69|F000000LY8|69|2014-06-10|62903
70|F000000LYC|70|2014-06-10|62903
71|F000000LYH|71|2014-06-10|62903
72|F000000LYL|72|2014-06-10|62903
73|F000000LYR|73|2014-06-10|62903
74|F000000LZ0|74|2014-06-10|62903
75|F000000LZ5|75|2014-06-10|62903
76|F000000LZ9|76|2014-06-10|62903
77|F000000LZD|77|2014-06-10|62903
78|F000000LZI|78|2014-06-10|62903
79|F000000LZM|79|2014-06-10|62903
80|F000000LZQ|80|2014-06-10|62903
81|F000000LZV|81|2014-06-10|62903
82|F000000M01|82|2014-06-10|62903
83|F000000M05|83|2014-06-10|62903
84|F000000M09|84|2014-06-10|62903
85|F000000M0D|85|2014-06-10|62903
86|F000000M0N|86|2014-06-10|62903
87|F000000M0R|87|2014-06-10|62903
88|F000000M0X|88|2014-06-10|62903
89|F000000M11|89|2014-06-10|62903
90|F000000M16|90|2014-06-10|62903
91|F000000M1E|91|2014-06-10|62903
92|F000000M1I|92|2014-06-10|62903
93|F000000M1M|93|2014-06-10|62903
94|F000000M1S|94|2014-06-10|62903
95|F000000M1X|95|2014-06-10|62903
96|F000000M21|96|2014-06-10|62903
97|F000000M26|97|2014-06-10|62903
98|F000000M2A|98|2014-06-10|62903
99|F000000M2E|99|2014-06-10|62903
100|F000000M2I|100|2014-06-10|62903
101|F000000LWQ|101|2014-06-10|62903
102|F000000LZ2|102|2014-06-10|62903
103|F000000M18|103|2014-06-10|62903
104|F000000M3Y|104|2014-06-10|62903
105|F000000M67|105|2014-06-10|62903
106|F000000M96|106|2014-06-10|62903
107|F000000MC0|107|2014-06-10|62903
108|F000000MEF|108|2014-06-10|62903
109|F000000MGM|109|2014-06-10|62903
110|F000000MJ8|110|2014-06-10|62903
111|F000000MLF|111|2014-06-10|62903
112|F000000MNK|112|2014-06-10|62903
113|F000000MQ1|113|2014-06-10|62903
114|F000000MS8|114|2014-06-10|62903
115|F000000MUK|115|2014-06-10|62903
116|F000000MWS|116|2014-06-10|62903
117|F000000MY8|117|2014-06-10|62903
118|F000000MZE|118|2014-06-10|62903
119|F000000N0I|119|2014-06-10|62903
120|F000000N1N|120|2014-06-10|62903
121|F000000N37|121|2014-06-10|62903
122|F000000N4E|122|2014-06-10|62903
123|F000000N5M|123|2014-06-10|62903
124|F000000N73|124|2014-06-10|62903
125|F000000N8B|125|2014-06-10|62903
126|F000000N9K|126|2014-06-10|62903
127|F000000NAQ|127|2014-06-10|62903
128|F000000NBW|128|2014-06-10|62903
129|F000000ND7|129|2014-06-10|62903
130|F000000NEK|130|2014-06-10|62903
131|F000000NFM|131|2014-06-10|62903
132|F000000NGQ|132|2014-06-10|62903
133|F000000NHJ|133|2014-06-10|62903
134|F000000NI1|134|2014-06-10|62903
135|F000000NIX|135|2014-06-10|62903
136|F000000NJH|136|2014-06-10|62903
137|F000000NK3|137|2014-06-10|62903
138|F000000NKK|138|2014-06-10|62903
139|F000000NL8|139|2014-06-10|62903
140|F000000NLU|140|2014-06-10|62903
141|F000000NMH|141|2014-06-10|62903
142|F000000NN8|142|2014-06-10|62903
143|F000000NNU|143|2014-06-10|62903
144|F000000NOQ|144|2014-06-10|62903
145|F000000NPD|145|2014-06-10|62903
146|F000000NPV|146|2014-06-10|62903
147|F000001129|147|2014-06-10|62903
148|F000001WQV|148|2014-06-10|62903
149|F000001WRF|149|2014-06-10|62903
150|F000001WRZ|150|2014-06-10|62903
151|F000000M55|151|2014-06-10|62903
152|F000000MFJ|152|2014-06-10|62903
153|F000000MOR|153|2014-06-10|62903
154|F000000MXR|154|2014-06-10|62903
155|F000000N2E|155|2014-06-10|62903
156|F000000N7P|156|2014-06-10|62903
157|F000000NCH|157|2014-06-10|62903
158|F000000NHB|158|2014-06-10|62903
159|F000000NJV|159|2014-06-10|62903
160|F000000NM6|160|2014-06-10|62903
161|F000000NP5|161|2014-06-10|62903
162|F000001WR7|162|2014-06-10|62903
163|F000001WTG|163|2014-06-10|62903
164|F000001WW1|164|2014-06-10|62903
165|F000001WY6|165|2014-06-10|62903
166|F0000023FB|166|2014-06-10|62903
167|F0000027CI|167|2014-06-10|62903
168|F000002HE6|168|2014-06-10|62903
169|F000002JW2|169|2014-06-10|62903
170|F000002QJQ|170|2014-06-10|62903
171|F000002XBA|171|2014-06-10|62903
172|F000003VSJ|172|2014-06-10|62903
173|F000003YLL|173|2014-06-10|62903
174|F000004066|174|2014-06-10|62903
175|F0000043P4|175|2014-06-10|62903
176|F00000460G|176|2014-06-10|62903
177|F000005GEL|177|2014-06-10|62903
178|F000005HQK|178|2014-06-10|62903
179|F000005K6K|179|2014-06-10|62903
180|F000005OHH|180|2014-06-10|62903
181|F00000GVI9|181|2014-06-10|62903
182|F00000GX06|182|2014-06-10|62903
183|F00000H122|183|2014-06-10|62903
184|F00000H4UH|184|2014-06-10|62903
185|F00000H6HV|185|2014-06-10|62903
186|F00000IRP0|186|2014-06-10|62903
187|F00000ITY4|187|2014-06-10|62903
188|F00000J462|188|2014-06-10|62903
189|F00000J87W|189|2014-06-10|62903
190|F00000J8HV|190|2014-06-10|62903
191|F00000JPV8|191|2014-06-10|62903
192|F00000JQOV|192|2014-06-10|62903
193|F00000JT8X|193|2014-06-10|62903
194|F00000JUTR|194|2014-06-10|62903
195|F00000JWOK|195|2014-06-10|62903
196|F00000JYW8|196|2014-06-10|62903
197|F00000LIKF|197|2014-06-10|62903
198|F00000LKJW|198|2014-06-10|62903
199|F00000LMVL|199|2014-06-10|62903
200|F00000LNSY|200|2014-06-10|62903
201|F000000LXY|201|2014-06-10|62903
202|F000000M2C|202|2014-06-10|62903
203|F000000M7I|203|2014-06-10|62903
204|F000000MD7|204|2014-06-10|62903
205|F000000MI8|205|2014-06-10|62903
206|F000000MMH|206|2014-06-10|62903
207|F000000MR1|207|2014-06-10|62903
208|F000000MVN|208|2014-06-10|62903
209|F000000MYP|209|2014-06-10|62903
210|F000000N13|210|2014-06-10|62903
211|F000000N3S|211|2014-06-10|62903
212|F000000N68|212|2014-06-10|62903
213|F000000N8U|213|2014-06-10|62903
214|F000000NBB|214|2014-06-10|62903
215|F000000NDU|215|2014-06-10|62903
216|F000000NG6|216|2014-06-10|62903
217|F000000NHS|217|2014-06-10|62903
218|F000000NJ6|218|2014-06-10|62903
219|F000000NKB|219|2014-06-10|62903
220|F000000NLI|220|2014-06-10|62903
221|F000000NMP|221|2014-06-10|62903
222|F000000NO7|222|2014-06-10|62903
223|F000000NPL|223|2014-06-10|62903
224|F000001WQI|224|2014-06-10|62903
225|F000001WRO|225|2014-06-10|62903
226|F000001WSS|226|2014-06-10|62903
227|F000001WU2|227|2014-06-10|62903
228|F000001WV7|228|2014-06-10|62903
229|F000001WWJ|229|2014-06-10|62903
230|F000001WXP|230|2014-06-10|62903
231|F000001ZOM|231|2014-06-10|62903
232|F0000022MG|232|2014-06-10|62903
233|F0000025I6|233|2014-06-10|62903
234|F00000270G|234|2014-06-10|62903
235|F0000028AH|235|2014-06-10|62903
236|F000002B78|236|2014-06-10|62903
237|F000002J9B|237|2014-06-10|62903
238|F000002JVN|238|2014-06-10|62903
239|F000002JWR|239|2014-06-10|62903
240|F000002P73|240|2014-06-10|62903
241|F000002QJZ|241|2014-06-10|62903
242|F000002T7Y|242|2014-06-10|62903
243|F000002XJO|243|2014-06-10|62903
244|F000003U6R|244|2014-06-10|62903
245|F000003XX8|245|2014-06-10|62903
246|F000003Y9E|246|2014-06-10|62903
247|F000003YM0|247|2014-06-10|62903
248|F000003Z1A|248|2014-06-10|62903
249|F0000040M0|249|2014-06-10|62903
250|F000004144|250|2014-06-10|62903
251|F000000LVQ|251|2014-06-10|62903
252|F000000LWE|252|2014-06-10|62903
253|F000000LX3|253|2014-06-10|62903
254|F000000LXM|254|2014-06-10|62903
255|F000000LY6|255|2014-06-10|62903
256|F000000LYP|256|2014-06-10|62903
257|F000000LZB|257|2014-06-10|62903
258|F000000LZS|258|2014-06-10|62903
259|F000000M0B|259|2014-06-10|62903
260|F000000M0Z|260|2014-06-10|62903
261|F000000M1K|261|2014-06-10|62903
262|F000000M24|262|2014-06-10|62903
263|F000000M2Z|263|2014-06-10|62903
264|F000000M3Q|264|2014-06-10|62903
265|F000000M4A|265|2014-06-10|62903
266|F000000M4V|266|2014-06-10|62903
267|F000000M5E|267|2014-06-10|62903
268|F000000M5Y|268|2014-06-10|62903
269|F000000M6F|269|2014-06-10|62903
270|F000000M76|270|2014-06-10|62903
271|F000000M7Q|271|2014-06-10|62903
272|F000000M8H|272|2014-06-10|62903
273|F000000M9I|273|2014-06-10|62903
274|F000000MA7|274|2014-06-10|62903
275|F000000MB2|275|2014-06-10|62903
276|F000000MBO|276|2014-06-10|62903
277|F000000MCA|277|2014-06-10|62903
278|F000000MCU|278|2014-06-10|62903
279|F000000MDJ|279|2014-06-10|62903
280|F000000ME4|280|2014-06-10|62903
281|F000000MEN|281|2014-06-10|62903
282|F000000MFB|282|2014-06-10|62903
283|F000000MFR|283|2014-06-10|62903
284|F000000MGC|284|2014-06-10|62903
285|F000000MGY|285|2014-06-10|62903
286|F000000MHZ|286|2014-06-10|62903
287|F000000MIG|287|2014-06-10|62903
288|F000000MIX|288|2014-06-10|62903
289|F000000MJH|289|2014-06-10|62903
290|F000000MK0|290|2014-06-10|62903
291|F000000MKM|291|2014-06-10|62903
292|F000000ML4|292|2014-06-10|62903
293|F000000MLR|293|2014-06-10|62903
294|F000000MM8|294|2014-06-10|62903
295|F000000MMQ|295|2014-06-10|62903
296|F000000MNB|296|2014-06-10|62903
297|F000000MNV|297|2014-06-10|62903
298|F000000MOF|298|2014-06-10|62903
299|F000000MP5|299|2014-06-10|62903
300|F000000MPR|300|2014-06-10|62903
301|F000000LVJ|301|2014-06-10|62903
302|F000000LVX|302|2014-06-10|62903
303|F000000LW9|303|2014-06-10|62903
304|F000000LWI|304|2014-06-10|62903
305|F000000LWX|305|2014-06-10|62903
306|F000000LX7|306|2014-06-10|62903
307|F000000LXI|307|2014-06-10|62903
308|F000000LXQ|308|2014-06-10|62903
309|F000000LY2|309|2014-06-10|62903
310|F000000LYA|310|2014-06-10|62903
311|F000000LYJ|311|2014-06-10|62903
312|F000000LYV|312|2014-06-10|62903
313|F000000LZ7|313|2014-06-10|62903
314|F000000LZG|314|2014-06-10|62903
315|F000000LZO|315|2014-06-10|62903
316|F000000LZZ|316|2014-06-10|62903
317|F000000M07|317|2014-06-10|62903
318|F000000M0I|318|2014-06-10|62903
319|F000000M0U|319|2014-06-10|62903
320|F000000M13|320|2014-06-10|62903
321|F000000M1G|321|2014-06-10|62903
322|F000000M1O|322|2014-06-10|62903
323|F000000M1Z|323|2014-06-10|62903
324|F000000M28|324|2014-06-10|62903
325|F000000M2G|325|2014-06-10|62903
326|F000000M35|326|2014-06-10|62903
327|F000000M3L|327|2014-06-10|62903
328|F000000M3U|328|2014-06-10|62903
329|F000000M45|329|2014-06-10|62903
330|F000000M4E|330|2014-06-10|62903
331|F000000M4P|331|2014-06-10|62903
332|F000000M51|332|2014-06-10|62903
333|F000000M5A|333|2014-06-10|62903
334|F000000M5I|334|2014-06-10|62903
335|F000000M5R|335|2014-06-10|62903
336|F000000M63|336|2014-06-10|62903
337|F000000M6B|337|2014-06-10|62903
338|F000000M6K|338|2014-06-10|62903
339|F000000M72|339|2014-06-10|62903
340|F000000M7D|340|2014-06-10|62903
341|F000000M7M|341|2014-06-10|62903
342|F000000M7Y|342|2014-06-10|62903
343|F000000M8B|343|2014-06-10|62903
344|F000000M8T|344|2014-06-10|62903
345|F000000M9D|345|2014-06-10|62903
346|F000000M9N|346|2014-06-10|62903
347|F000000MA1|347|2014-06-10|62903
348|F000000MAB|348|2014-06-10|62903
349|F000000MAY|349|2014-06-10|62903
350|F000000MB8|350|2014-06-10|62903
351|F000000LVG|351|2014-06-10|62903
352|F000000LVI|352|2014-06-10|62903
353|F000000LVK|353|2014-06-10|62903
354|F000000LVP|354|2014-06-10|62903
355|F000000LVS|355|2014-06-10|62903
356|F000000LVU|356|2014-06-10|62903
357|F000000LVZ|357|2014-06-10|62903
358|F000000LW1|358|2014-06-10|62903
359|F000000LW5|359|2014-06-10|62903
360|F000000LW7|360|2014-06-10|62903
361|F000000LWA|361|2014-06-10|62903
362|F000000LWD|362|2014-06-10|62903
363|F000000LWF|363|2014-06-10|62903
364|F000000LWH|364|2014-06-10|62903
365|F000000LWJ|365|2014-06-10|62903
366|F000000LWM|366|2014-06-10|62903
367|F000000LWS|367|2014-06-10|62903
368|F000000LWW|368|2014-06-10|62903
369|F000000LWY|369|2014-06-10|62903
370|F000000LX2|370|2014-06-10|62903
371|F000000LX4|371|2014-06-10|62903
372|F000000LX6|372|2014-06-10|62903
373|F000000LX8|373|2014-06-10|62903
374|F000000LXA|374|2014-06-10|62903
375|F000000LXF|375|2014-06-10|62903
376|F000000LXH|376|2014-06-10|62903
377|F000000LXJ|377|2014-06-10|62903
378|F000000LXL|378|2014-06-10|62903
379|F000000LXN|379|2014-06-10|62903
380|F000000LXP|380|2014-06-10|62903
381|F000000LXV|381|2014-06-10|62903
382|F000000LXX|382|2014-06-10|62903
383|F000000LXZ|383|2014-06-10|62903
384|F000000LY1|384|2014-06-10|62903
385|F000000LY3|385|2014-06-10|62903
386|F000000LY5|386|2014-06-10|62903
387|F000000LY7|387|2014-06-10|62903
388|F000000LY9|388|2014-06-10|62903
389|F000000LYB|389|2014-06-10|62903
390|F000000LYE|390|2014-06-10|62903
391|F000000LYG|391|2014-06-10|62903
392|F000000LYI|392|2014-06-10|62903
393|F000000LYK|393|2014-06-10|62903
394|F000000LYO|394|2014-06-10|62903
395|F000000LYQ|395|2014-06-10|62903
396|F000000LYU|396|2014-06-10|62903
397|F000000LYY|397|2014-06-10|62903
398|F000000LZ1|398|2014-06-10|62903
399|F000000LZ4|399|2014-06-10|62903
400|F000000LZ6|400|2014-06-10|62903
401|F000000LW4|401|2014-06-10|62903
402|F000000LXB|402|2014-06-10|62903
403|F000000LYF|403|2014-06-10|62903
404|F000000LZK|404|2014-06-10|62903
405|F000000M0P|405|2014-06-10|62903
406|F000000M1V|406|2014-06-10|62903
407|F000000M3E|407|2014-06-10|62903
408|F000000M4K|408|2014-06-10|62903
409|F000000M5M|409|2014-06-10|62903
410|F000000M6O|410|2014-06-10|62903
411|F000000M86|411|2014-06-10|62903
412|F000000M9U|412|2014-06-10|62903
413|F000000MBE|413|2014-06-10|62903
414|F000000MCK|414|2014-06-10|62903
415|F000000MDV|415|2014-06-10|62903
416|F000000MF2|416|2014-06-10|62903
417|F000000MG1|417|2014-06-10|62903
418|F000000MHA|418|2014-06-10|62903
419|F000000MIO|419|2014-06-10|62903
420|F000000MJP|420|2014-06-10|62903
421|F000000MKV|421|2014-06-10|62903
422|F000000MLZ|422|2014-06-10|62903
423|F000000MN1|423|2014-06-10|62903
424|F000000MO5|424|2014-06-10|62903
425|F000000MPF|425|2014-06-10|62903
426|F000000MQJ|426|2014-06-10|62903
427|F000000MRN|427|2014-06-10|62903
428|F000000MSO|428|2014-06-10|62903
429|F000000MTZ|429|2014-06-10|62903
430|F000000MV6|430|2014-06-10|62903
431|F000000MW7|431|2014-06-10|62903
432|F000000MX8|432|2014-06-10|62903
433|F000000MXZ|433|2014-06-10|62903
434|F000000MYG|434|2014-06-10|62903
435|F000000MZ6|435|2014-06-10|62903
436|F000000MZP|436|2014-06-10|62903
437|F000000N06|437|2014-06-10|62903
438|F000000N0S|438|2014-06-10|62903
439|F000000N1B|439|2014-06-10|62903
440|F000000N20|440|2014-06-10|62903
441|F000000N2P|441|2014-06-10|62903
442|F000000N3J|442|2014-06-10|62903
443|F000000N41|443|2014-06-10|62903
444|F000000N4O|444|2014-06-10|62903
445|F000000N59|445|2014-06-10|62903
446|F000000N5Y|446|2014-06-10|62903
447|F000000N6H|447|2014-06-10|62903
448|F000000N7E|448|2014-06-10|62903
449|F000000N82|449|2014-06-10|62903
450|F000000N8J|450|2014-06-10|62903
451|F0000044DH|451|2014-06-10|62903
452|F0000045Z5|452|2014-06-10|62903
453|F000005F1Y|453|2014-06-10|62903
454|F000005GEC|454|2014-06-10|62903
455|F000005HEV|455|2014-06-10|62903
456|F000005HG3|456|2014-06-10|62903
457|F000005IQ7|457|2014-06-10|62903
458|F000005JR0|458|2014-06-10|62903
459|F000005KCN|459|2014-06-10|62903
460|F000005MPN|460|2014-06-10|62903
461|F000005Q4U|461|2014-06-10|62903
462|F00000GV5N|462|2014-06-10|62903
463|F00000GVIK|463|2014-06-10|62903
464|F00000GVV8|464|2014-06-10|62903
465|F00000GY5Z|465|2014-06-10|62903
466|F00000H0RK|466|2014-06-10|62903
467|F00000H355|467|2014-06-10|62903
468|F00000H4UD|468|2014-06-10|62903
469|F00000H5NO|469|2014-06-10|62903
470|F00000H68Y|470|2014-06-10|62903
471|F00000H6HZ|471|2014-06-10|62903
472|F00000IR4F|472|2014-06-10|62903
473|F00000IRRZ|473|2014-06-10|62903
474|F00000ITAK|474|2014-06-10|62903
475|F00000J3GC|475|2014-06-10|62903
476|F00000J3SY|476|2014-06-10|62903
477|F00000J7GU|477|2014-06-10|62903
478|F00000J7L2|478|2014-06-10|62903
479|F00000J8E3|479|2014-06-10|62903
480|F00000J8HR|480|2014-06-10|62903
481|F00000J8I0|481|2014-06-10|62903
482|F00000JO6L|482|2014-06-10|62903
483|F00000JQ3L|483|2014-06-10|62903
484|F00000JQCG|484|2014-06-10|62903
485|F00000JRJ5|485|2014-06-10|62903
486|F00000JT8T|486|2014-06-10|62903
487|F00000JTCQ|487|2014-06-10|62903
488|F00000JTSF|488|2014-06-10|62903
489|F00000JVIL|489|2014-06-10|62903
490|F00000JWOG|490|2014-06-10|62903
491|F00000JYKY|491|2014-06-10|62903
492|F00000JYL6|492|2014-06-10|62903
493|F00000JYWC|493|2014-06-10|62903
494|F00000LI65|494|2014-06-10|62903
495|F00000LKJD|495|2014-06-10|62903
496|F00000LKJS|496|2014-06-10|62903
497|F00000LKK0|497|2014-06-10|62903
498|F00000LM20|498|2014-06-10|62903
499|F00000LNKU|499|2014-06-10|62903
500|F00000LNP8|500|2014-06-10|62903
501|F000000M31|501|2014-06-10|62903
502|F000000M3B|502|2014-06-10|62903
503|F000000M3H|503|2014-06-10|62903
504|F000000M3N|504|2014-06-10|62903
505|F000000M3S|505|2014-06-10|62903
506|F000000M3W|506|2014-06-10|62903
507|F000000M40|507|2014-06-10|62903
508|F000000M47|508|2014-06-10|62903
509|F000000M4C|509|2014-06-10|62903
510|F000000M4I|510|2014-06-10|62903
511|F000000M4M|511|2014-06-10|62903
512|F000000M4R|512|2014-06-10|62903
513|F000000M4Y|513|2014-06-10|62903
514|F000000M53|514|2014-06-10|62903
515|F000000M57|515|2014-06-10|62903
516|F000000M5C|516|2014-06-10|62903
517|F000000M5G|517|2014-06-10|62903
518|F000000M5K|518|2014-06-10|62903
519|F000000M5O|519|2014-06-10|62903
520|F000000M5W|520|2014-06-10|62903
521|F000000M61|521|2014-06-10|62903
522|F000000M65|522|2014-06-10|62903
523|F000000M69|523|2014-06-10|62903
524|F000000M6D|524|2014-06-10|62903
525|F000000M6I|525|2014-06-10|62903
526|F000000M6M|526|2014-06-10|62903
527|F000000M6Q|527|2014-06-10|62903
528|F000000M74|528|2014-06-10|62903
529|F000000M78|529|2014-06-10|62903
530|F000000M7G|530|2014-06-10|62903
531|F000000M7K|531|2014-06-10|62903
532|F000000M7O|532|2014-06-10|62903
533|F000000M7S|533|2014-06-10|62903
534|F000000M81|534|2014-06-10|62903
535|F000000M88|535|2014-06-10|62903
536|F000000M8E|536|2014-06-10|62903
537|F000000M8J|537|2014-06-10|62903
538|F000000M8Z|538|2014-06-10|62903
539|F000000M9A|539|2014-06-10|62903
540|F000000M9F|540|2014-06-10|62903
541|F000000M9K|541|2014-06-10|62903
542|F000000M9Q|542|2014-06-10|62903
543|F000000M9Z|543|2014-06-10|62903
544|F000000MA5|544|2014-06-10|62903
545|F000000MA9|545|2014-06-10|62903
546|F000000MAD|546|2014-06-10|62903
547|F000000MAW|547|2014-06-10|62903
548|F000000MB0|548|2014-06-10|62903
549|F000000MB5|549|2014-06-10|62903
550|F000000MBA|550|2014-06-10|62903
551|F00000LOW8|551|2014-06-10|62903
552|F00000LWJ3|552|2014-06-10|62903
553|F00000LZ6R|553|2014-06-10|62903
554|F00000M14L|554|2014-06-10|62903
555|F00000M79Y|555|2014-06-10|62903
556|F00000M9B0|556|2014-06-10|62903
557|F00000MAHT|557|2014-06-10|62903
558|F00000MCY2|558|2014-06-10|62903
559|F00000MG8Z|559|2014-06-10|62903
560|F00000MJP8|560|2014-06-10|62903
561|F00000MLO6|561|2014-06-10|62903
562|F00000MMLL|562|2014-06-10|62903
563|F00000MQ0P|563|2014-06-10|62903
564|F00000MRA5|564|2014-06-10|62903
565|F00000MU1N|565|2014-06-10|62903
566|F00000MW1U|566|2014-06-10|62903
567|F00000MW22|567|2014-06-10|62903
568|F00000MWV1|568|2014-06-10|62903
569|F00000N1FN|569|2014-06-10|62903
570|F00000N1FV|570|2014-06-10|62903
571|F00000N2GO|571|2014-06-10|62903
572|F00000N5IZ|572|2014-06-10|62903
573|F00000N9UC|573|2014-06-10|62903
574|F00000N9UK|574|2014-06-10|62903
575|F00000NAEE|575|2014-06-10|62903
576|F00000NB6A|576|2014-06-10|62903
577|F00000NB6I|577|2014-06-10|62903
578|F00000NC52|578|2014-06-10|62903
579|F00000NCU6|579|2014-06-10|62903
580|F00000NCUE|580|2014-06-10|62903
581|F00000NE5N|581|2014-06-10|62903
582|F00000NE60|582|2014-06-10|62903
583|F00000NG8K|583|2014-06-10|62903
584|F00000NH0H|584|2014-06-10|62903
585|F00000NIKA|585|2014-06-10|62903
586|F00000NIKI|586|2014-06-10|62903
587|F00000NKNG|587|2014-06-10|62903
588|F00000NN2S|588|2014-06-10|62903
589|F00000NN30|589|2014-06-10|62903
590|F00000NO9B|590|2014-06-10|62903
591|F00000NPZ8|591|2014-06-10|62903
592|F00000NQ90|592|2014-06-10|62903
593|F00000NS82|593|2014-06-10|62903
594|F00000NS8A|594|2014-06-10|62903
595|F00000NY7T|595|2014-06-10|62903
596|F00000NZSK|596|2014-06-10|62903
597|F00000O17B|597|2014-06-10|62903
598|F00000O2ZB|598|2014-06-10|62903
599|F00000O4NW|599|2014-06-10|62903
600|F00000O5F6|600|2014-06-10|62903
601|F000000MQB|601|2014-06-10|62903
602|F000000MQS|602|2014-06-10|62903
603|F000000MRB|603|2014-06-10|62903
604|F000000MRX|604|2014-06-10|62903
605|F000000MSG|605|2014-06-10|62903
606|F000000MSY|606|2014-06-10|62903
607|F000000MTN|607|2014-06-10|62903
608|F000000MUB|608|2014-06-10|62903
609|F000000MUV|609|2014-06-10|62903
610|F000000MVF|610|2014-06-10|62903
611|F000000MVW|611|2014-06-10|62903
612|F000000MWK|612|2014-06-10|62903
613|F000000MX0|613|2014-06-10|62903
614|F000000MXI|614|2014-06-10|62903
615|F000000MXV|615|2014-06-10|62903
616|F000000MY4|616|2014-06-10|62903
617|F000000MYC|617|2014-06-10|62903
618|F000000MYK|618|2014-06-10|62903
619|F000000MYZ|619|2014-06-10|62903
620|F000000MZA|620|2014-06-10|62903
621|F000000MZJ|621|2014-06-10|62903
622|F000000MZT|622|2014-06-10|62903
623|F000000N01|623|2014-06-10|62903
624|F000000N0E|624|2014-06-10|62903
625|F000000N0M|625|2014-06-10|62903
626|F000000N0Z|626|2014-06-10|62903
627|F000000N17|627|2014-06-10|62903
628|F000000N1G|628|2014-06-10|62903
629|F000000N1S|629|2014-06-10|62903
630|F000000N28|630|2014-06-10|62903
631|F000000N2K|631|2014-06-10|62903
632|F000000N30|632|2014-06-10|62903
633|F000000N3E|633|2014-06-10|62903
634|F000000N3O|634|2014-06-10|62903
635|F000000N3W|635|2014-06-10|62903
636|F000000N46|636|2014-06-10|62903
637|F000000N4J|637|2014-06-10|62903
638|F000000N4X|638|2014-06-10|62903
639|F000000N55|639|2014-06-10|62903
640|F000000N5F|640|2014-06-10|62903
641|F000000N5R|641|2014-06-10|62903
642|F000000N63|642|2014-06-10|62903
643|F000000N6D|643|2014-06-10|62903
644|F000000N6M|644|2014-06-10|62903
645|F000000N79|645|2014-06-10|62903
646|F000000N7K|646|2014-06-10|62903
647|F000000N7T|647|2014-06-10|62903
648|F000000N87|648|2014-06-10|62903
649|F000000N8F|649|2014-06-10|62903
650|F000000N8O|650|2014-06-10|62903
651|F000001WSJ|651|2014-06-10|62903
652|F000001WT2|652|2014-06-10|62903
653|F000001WTQ|653|2014-06-10|62903
654|F000001WUD|654|2014-06-10|62903
655|F000001WUU|655|2014-06-10|62903
656|F000001WVS|656|2014-06-10|62903
657|F000001WWA|657|2014-06-10|62903
