AssetAllocation_Id|PortfolioBreakdown_Id|DataEffectiveDT|DataObjectInstanceVersionKey
4341|4341|2014-06-10|62903
4342|4342|2014-06-10|62903
4343|4343|2014-06-10|62903
4344|4344|2014-06-10|62903
4345|4345|2014-06-10|62903
4346|4346|2014-06-10|62903
4347|4347|2014-06-10|62903
4348|4348|2014-06-10|62903
4349|4349|2014-06-10|62903
4350|4350|2014-06-10|62903
4351|4351|2014-06-10|62903
4352|4352|2014-06-10|62903
4353|4353|2014-06-10|62903
4354|4354|2014-06-10|62903
4355|4355|2014-06-10|62903
4356|4356|2014-06-10|62903
4357|4357|2014-06-10|62903
4358|4358|2014-06-10|62903
4359|4359|2014-06-10|62903
4360|4360|2014-06-10|62903
4361|4361|2014-06-10|62903
4362|4362|2014-06-10|62903
4363|4363|2014-06-10|62903
4364|4364|2014-06-10|62903
4365|4365|2014-06-10|62903
4366|4366|2014-06-10|62903
4367|4367|2014-06-10|62903
4368|4368|2014-06-10|62903
4369|4369|2014-06-10|62903
4370|4370|2014-06-10|62903
4371|4371|2014-06-10|62903
4372|4372|2014-06-10|62903
4373|4373|2014-06-10|62903
4374|4374|2014-06-10|62903
4375|4375|2014-06-10|62903
4376|4376|2014-06-10|62903
4377|4377|2014-06-10|62903
4378|4378|2014-06-10|62903
4379|4379|2014-06-10|62903
4380|4380|2014-06-10|62903
4381|4381|2014-06-10|62903
4382|4382|2014-06-10|62903
4383|4383|2014-06-10|62903
4384|4384|2014-06-10|62903
4385|4385|2014-06-10|62903
4386|4386|2014-06-10|62903
4387|4387|2014-06-10|62903
4388|4388|2014-06-10|62903
4389|4389|2014-06-10|62903
4390|4390|2014-06-10|62903
4391|4391|2014-06-10|62903
4392|4392|2014-06-10|62903
4393|4393|2014-06-10|62903
4394|4394|2014-06-10|62903
4395|4395|2014-06-10|62903
4396|4396|2014-06-10|62903
4397|4397|2014-06-10|62903
4398|4398|2014-06-10|62903
4399|4399|2014-06-10|62903
4400|4400|2014-06-10|62903
4401|4401|2014-06-10|62903
4402|4402|2014-06-10|62903
4403|4403|2014-06-10|62903
4404|4404|2014-06-10|62903
4405|4405|2014-06-10|62903
4406|4406|2014-06-10|62903
4407|4407|2014-06-10|62903
4408|4408|2014-06-10|62903
4409|4409|2014-06-10|62903
4410|4410|2014-06-10|62903
4411|4411|2014-06-10|62903
4412|4412|2014-06-10|62903
4413|4413|2014-06-10|62903
4414|4414|2014-06-10|62903
4415|4415|2014-06-10|62903
4416|4416|2014-06-10|62903
4417|4417|2014-06-10|62903
4418|4418|2014-06-10|62903
4419|4419|2014-06-10|62903
4420|4420|2014-06-10|62903
4421|4421|2014-06-10|62903
4422|4422|2014-06-10|62903
4423|4423|2014-06-10|62903
4424|4424|2014-06-10|62903
4425|4425|2014-06-10|62903
4426|4426|2014-06-10|62903
4427|4427|2014-06-10|62903
4428|4428|2014-06-10|62903
4429|4429|2014-06-10|62903
4430|4430|2014-06-10|62903
4431|4431|2014-06-10|62903
4432|4432|2014-06-10|62903
4433|4433|2014-06-10|62903
4434|4434|2014-06-10|62903
4435|4435|2014-06-10|62903
4436|4436|2014-06-10|62903
4437|4437|2014-06-10|62903
4438|4438|2014-06-10|62903
4439|4439|2014-06-10|62903
4440|4440|2014-06-10|62903
4441|4441|2014-06-10|62903
4442|4442|2014-06-10|62903
4443|4443|2014-06-10|62903
4444|4444|2014-06-10|62903
4445|4445|2014-06-10|62903
4446|4446|2014-06-10|62903
4447|4447|2014-06-10|62903
4448|4448|2014-06-10|62903
4449|4449|2014-06-10|62903
4450|4450|2014-06-10|62903
4451|4451|2014-06-10|62903
4452|4452|2014-06-10|62903
4453|4453|2014-06-10|62903
4454|4454|2014-06-10|62903
4455|4455|2014-06-10|62903
4456|4456|2014-06-10|62903
4457|4457|2014-06-10|62903
4458|4458|2014-06-10|62903
4459|4459|2014-06-10|62903
4460|4460|2014-06-10|62903
4461|4461|2014-06-10|62903
4462|4462|2014-06-10|62903
4463|4463|2014-06-10|62903
4464|4464|2014-06-10|62903
4465|4465|2014-06-10|62903
4466|4466|2014-06-10|62903
4467|4467|2014-06-10|62903
4468|4468|2014-06-10|62903
4469|4469|2014-06-10|62903
4470|4470|2014-06-10|62903
4471|4471|2014-06-10|62903
4472|4472|2014-06-10|62903
4473|4473|2014-06-10|62903
4474|4474|2014-06-10|62903
4475|4475|2014-06-10|62903
4476|4476|2014-06-10|62903
4477|4477|2014-06-10|62903
4478|4478|2014-06-10|62903
4479|4479|2014-06-10|62903
4480|4480|2014-06-10|62903
4481|4481|2014-06-10|62903
4482|4482|2014-06-10|62903
4483|4483|2014-06-10|62903
4484|4484|2014-06-10|62903
4485|4485|2014-06-10|62903
4486|4486|2014-06-10|62903
4487|4487|2014-06-10|62903
4488|4488|2014-06-10|62903
4489|4489|2014-06-10|62903
4490|4490|2014-06-10|62903
4491|4491|2014-06-10|62903
4492|4492|2014-06-10|62903
4493|4493|2014-06-10|62903
4494|4494|2014-06-10|62903
4495|4495|2014-06-10|62903
4496|4496|2014-06-10|62903
4497|4497|2014-06-10|62903
4498|4498|2014-06-10|62903
4499|4499|2014-06-10|62903
4500|4500|2014-06-10|62903
4501|4501|2014-06-10|62903
4502|4502|2014-06-10|62903
4503|4503|2014-06-10|62903
4504|4504|2014-06-10|62903
4505|4505|2014-06-10|62903
4506|4506|2014-06-10|62903
4507|4507|2014-06-10|62903
4508|4508|2014-06-10|62903
4509|4509|2014-06-10|62903
4510|4510|2014-06-10|62903
4511|4511|2014-06-10|62903
4512|4512|2014-06-10|62903
4513|4513|2014-06-10|62903
4514|4514|2014-06-10|62903
4515|4515|2014-06-10|62903
4516|4516|2014-06-10|62903
4517|4517|2014-06-10|62903
4518|4518|2014-06-10|62903
4519|4519|2014-06-10|62903
4520|4520|2014-06-10|62903
4521|4521|2014-06-10|62903
4522|4522|2014-06-10|62903
4523|4523|2014-06-10|62903
4524|4524|2014-06-10|62903
4525|4525|2014-06-10|62903
4526|4526|2014-06-10|62903
4527|4527|2014-06-10|62903
4528|4528|2014-06-10|62903
4529|4529|2014-06-10|62903
4530|4530|2014-06-10|62903
4531|4531|2014-06-10|62903
4532|4532|2014-06-10|62903
4533|4533|2014-06-10|62903
4534|4534|2014-06-10|62903
4535|4535|2014-06-10|62903
4536|4536|2014-06-10|62903
4537|4537|2014-06-10|62903
4538|4538|2014-06-10|62903
4539|4539|2014-06-10|62903
4540|4540|2014-06-10|62903
4541|4541|2014-06-10|62903
4542|4542|2014-06-10|62903
4543|4543|2014-06-10|62903
4544|4544|2014-06-10|62903
4545|4545|2014-06-10|62903
4546|4546|2014-06-10|62903
4547|4547|2014-06-10|62903
4548|4548|2014-06-10|62903
4549|4549|2014-06-10|62903
4550|4550|2014-06-10|62903
4551|4551|2014-06-10|62903
4552|4552|2014-06-10|62903
4553|4553|2014-06-10|62903
4554|4554|2014-06-10|62903
4555|4555|2014-06-10|62903
4556|4556|2014-06-10|62903
4557|4557|2014-06-10|62903
4558|4558|2014-06-10|62903
4559|4559|2014-06-10|62903
4560|4560|2014-06-10|62903
4561|4561|2014-06-10|62903
4562|4562|2014-06-10|62903
4563|4563|2014-06-10|62903
4564|4564|2014-06-10|62903
4565|4565|2014-06-10|62903
4566|4566|2014-06-10|62903
4567|4567|2014-06-10|62903
4568|4568|2014-06-10|62903
4569|4569|2014-06-10|62903
4570|4570|2014-06-10|62903
4571|4571|2014-06-10|62903
4572|4572|2014-06-10|62903
4573|4573|2014-06-10|62903
4574|4574|2014-06-10|62903
4575|4575|2014-06-10|62903
4576|4576|2014-06-10|62903
4577|4577|2014-06-10|62903
4578|4578|2014-06-10|62903
4579|4579|2014-06-10|62903
4580|4580|2014-06-10|62903
4581|4581|2014-06-10|62903
4582|4582|2014-06-10|62903
4583|4583|2014-06-10|62903
4584|4584|2014-06-10|62903
4585|4585|2014-06-10|62903
4586|4586|2014-06-10|62903
4587|4587|2014-06-10|62903
4588|4588|2014-06-10|62903
4589|4589|2014-06-10|62903
4590|4590|2014-06-10|62903
4591|4591|2014-06-10|62903
4592|4592|2014-06-10|62903
4593|4593|2014-06-10|62903
4594|4594|2014-06-10|62903
4595|4595|2014-06-10|62903
4596|4596|2014-06-10|62903
4597|4597|2014-06-10|62903
4598|4598|2014-06-10|62903
4599|4599|2014-06-10|62903
4600|4600|2014-06-10|62903
4601|4601|2014-06-10|62903
4602|4602|2014-06-10|62903
4603|4603|2014-06-10|62903
4604|4604|2014-06-10|62903
4605|4605|2014-06-10|62903
4606|4606|2014-06-10|62903
4607|4607|2014-06-10|62903
4608|4608|2014-06-10|62903
4609|4609|2014-06-10|62903
4610|4610|2014-06-10|62903
4611|4611|2014-06-10|62903
4612|4612|2014-06-10|62903
4613|4613|2014-06-10|62903
4614|4614|2014-06-10|62903
4615|4615|2014-06-10|62903
4616|4616|2014-06-10|62903
4617|4617|2014-06-10|62903
4618|4618|2014-06-10|62903
4619|4619|2014-06-10|62903
4620|4620|2014-06-10|62903
4621|4621|2014-06-10|62903
4622|4622|2014-06-10|62903
4623|4623|2014-06-10|62903
4624|4624|2014-06-10|62903
4625|4625|2014-06-10|62903
4626|4626|2014-06-10|62903
4627|4627|2014-06-10|62903
4628|4628|2014-06-10|62903
4629|4629|2014-06-10|62903
4630|4630|2014-06-10|62903
4631|4631|2014-06-10|62903
4632|4632|2014-06-10|62903
4633|4633|2014-06-10|62903
4634|4634|2014-06-10|62903
4635|4635|2014-06-10|62903
4636|4636|2014-06-10|62903
4637|4637|2014-06-10|62903
4638|4638|2014-06-10|62903
4639|4639|2014-06-10|62903
4640|4640|2014-06-10|62903
4641|4641|2014-06-10|62903
4642|4642|2014-06-10|62903
4643|4643|2014-06-10|62903
4644|4644|2014-06-10|62903
4645|4645|2014-06-10|62903
4646|4646|2014-06-10|62903
4647|4647|2014-06-10|62903
4648|4648|2014-06-10|62903
4649|4649|2014-06-10|62903
4650|4650|2014-06-10|62903
4651|4651|2014-06-10|62903
4652|4652|2014-06-10|62903
4653|4653|2014-06-10|62903
4654|4654|2014-06-10|62903
4655|4655|2014-06-10|62903
4656|4656|2014-06-10|62903
4657|4657|2014-06-10|62903
4658|4658|2014-06-10|62903
4659|4659|2014-06-10|62903
4660|4660|2014-06-10|62903
4661|4661|2014-06-10|62903
4662|4662|2014-06-10|62903
4663|4663|2014-06-10|62903
4664|4664|2014-06-10|62903
4665|4665|2014-06-10|62903
4666|4666|2014-06-10|62903
4667|4667|2014-06-10|62903
4668|4668|2014-06-10|62903
4669|4669|2014-06-10|62903
4670|4670|2014-06-10|62903
4671|4671|2014-06-10|62903
4672|4672|2014-06-10|62903
4673|4673|2014-06-10|62903
4674|4674|2014-06-10|62903
4675|4675|2014-06-10|62903
4676|4676|2014-06-10|62903
4677|4677|2014-06-10|62903
4678|4678|2014-06-10|62903
4679|4679|2014-06-10|62903
4680|4680|2014-06-10|62903
4681|4681|2014-06-10|62903
4682|4682|2014-06-10|62903
4683|4683|2014-06-10|62903
4684|4684|2014-06-10|62903
4685|4685|2014-06-10|62903
4686|4686|2014-06-10|62903
4687|4687|2014-06-10|62903
4688|4688|2014-06-10|62903
4689|4689|2014-06-10|62903
4690|4690|2014-06-10|62903
4691|4691|2014-06-10|62903
4692|4692|2014-06-10|62903
4693|4693|2014-06-10|62903
4694|4694|2014-06-10|62903
4695|4695|2014-06-10|62903
4696|4696|2014-06-10|62903
4697|4697|2014-06-10|62903
4698|4698|2014-06-10|62903
4699|4699|2014-06-10|62903
4700|4700|2014-06-10|62903
4701|4701|2014-06-10|62903
4702|4702|2014-06-10|62903
4703|4703|2014-06-10|62903
4704|4704|2014-06-10|62903
4705|4705|2014-06-10|62903
4706|4706|2014-06-10|62903
4707|4707|2014-06-10|62903
4708|4708|2014-06-10|62903
4709|4709|2014-06-10|62903
4710|4710|2014-06-10|62903
4711|4711|2014-06-10|62903
4712|4712|2014-06-10|62903
4713|4713|2014-06-10|62903
4714|4714|2014-06-10|62903
4715|4715|2014-06-10|62903
4716|4716|2014-06-10|62903
4717|4717|2014-06-10|62903
4718|4718|2014-06-10|62903
4719|4719|2014-06-10|62903
4720|4720|2014-06-10|62903
4721|4721|2014-06-10|62903
4722|4722|2014-06-10|62903
4723|4723|2014-06-10|62903
4724|4724|2014-06-10|62903
4725|4725|2014-06-10|62903
4726|4726|2014-06-10|62903
4727|4727|2014-06-10|62903
4728|4728|2014-06-10|62903
4729|4729|2014-06-10|62903
4730|4730|2014-06-10|62903
4731|4731|2014-06-10|62903
4732|4732|2014-06-10|62903
4733|4733|2014-06-10|62903
4734|4734|2014-06-10|62903
4735|4735|2014-06-10|62903
4736|4736|2014-06-10|62903
4737|4737|2014-06-10|62903
4738|4738|2014-06-10|62903
4739|4739|2014-06-10|62903
4740|4740|2014-06-10|62903
4741|4741|2014-06-10|62903
4742|4742|2014-06-10|62903
4743|4743|2014-06-10|62903
4744|4744|2014-06-10|62903
4745|4745|2014-06-10|62903
4746|4746|2014-06-10|62903
4747|4747|2014-06-10|62903
4748|4748|2014-06-10|62903
4749|4749|2014-06-10|62903
4750|4750|2014-06-10|62903
4751|4751|2014-06-10|62903
4752|4752|2014-06-10|62903
4753|4753|2014-06-10|62903
4754|4754|2014-06-10|62903
4755|4755|2014-06-10|62903
4756|4756|2014-06-10|62903
4757|4757|2014-06-10|62903
4758|4758|2014-06-10|62903
4759|4759|2014-06-10|62903
4760|4760|2014-06-10|62903
4761|4761|2014-06-10|62903
4762|4762|2014-06-10|62903
4763|4763|2014-06-10|62903
4764|4764|2014-06-10|62903
4765|4765|2014-06-10|62903
4766|4766|2014-06-10|62903
4767|4767|2014-06-10|62903
4768|4768|2014-06-10|62903
4769|4769|2014-06-10|62903
4770|4770|2014-06-10|62903
4771|4771|2014-06-10|62903
4772|4772|2014-06-10|62903
4773|4773|2014-06-10|62903
4774|4774|2014-06-10|62903
4775|4775|2014-06-10|62903
4776|4776|2014-06-10|62903
4777|4777|2014-06-10|62903
4778|4778|2014-06-10|62903
4779|4779|2014-06-10|62903
4780|4780|2014-06-10|62903
4781|4781|2014-06-10|62903
4782|4782|2014-06-10|62903
4783|4783|2014-06-10|62903
4784|4784|2014-06-10|62903
4785|4785|2014-06-10|62903
4786|4786|2014-06-10|62903
4787|4787|2014-06-10|62903
4788|4788|2014-06-10|62903
4789|4789|2014-06-10|62903
4790|4790|2014-06-10|62903
4791|4791|2014-06-10|62903
4792|4792|2014-06-10|62903
4793|4793|2014-06-10|62903
4794|4794|2014-06-10|62903
4795|4795|2014-06-10|62903
4796|4796|2014-06-10|62903
4797|4797|2014-06-10|62903
4798|4798|2014-06-10|62903
4799|4799|2014-06-10|62903
4800|4800|2014-06-10|62903
4801|4801|2014-06-10|62903
4802|4802|2014-06-10|62903
4803|4803|2014-06-10|62903
4804|4804|2014-06-10|62903
4805|4805|2014-06-10|62903
4806|4806|2014-06-10|62903
4807|4807|2014-06-10|62903
4808|4808|2014-06-10|62903
4809|4809|2014-06-10|62903
4810|4810|2014-06-10|62903
4811|4811|2014-06-10|62903
4812|4812|2014-06-10|62903
4813|4813|2014-06-10|62903
4814|4814|2014-06-10|62903
4815|4815|2014-06-10|62903
4816|4816|2014-06-10|62903
4817|4817|2014-06-10|62903
4818|4818|2014-06-10|62903
4819|4819|2014-06-10|62903
4820|4820|2014-06-10|62903
4821|4821|2014-06-10|62903
4822|4822|2014-06-10|62903
4823|4823|2014-06-10|62903
4824|4824|2014-06-10|62903
4825|4825|2014-06-10|62903
4826|4826|2014-06-10|62903
4827|4827|2014-06-10|62903
4828|4828|2014-06-10|62903
4829|4829|2014-06-10|62903
4830|4830|2014-06-10|62903
4831|4831|2014-06-10|62903
4832|4832|2014-06-10|62903
4833|4833|2014-06-10|62903
4834|4834|2014-06-10|62903
4835|4835|2014-06-10|62903
4836|4836|2014-06-10|62903
4837|4837|2014-06-10|62903
4838|4838|2014-06-10|62903
4839|4839|2014-06-10|62903
4840|4840|2014-06-10|62903
4841|4841|2014-06-10|62903
4842|4842|2014-06-10|62903
4843|4843|2014-06-10|62903
4844|4844|2014-06-10|62903
4845|4845|2014-06-10|62903
4846|4846|2014-06-10|62903
4847|4847|2014-06-10|62903
4848|4848|2014-06-10|62903
4849|4849|2014-06-10|62903
4850|4850|2014-06-10|62903
4851|4851|2014-06-10|62903
4852|4852|2014-06-10|62903
4853|4853|2014-06-10|62903
4854|4854|2014-06-10|62903
4855|4855|2014-06-10|62903
4856|4856|2014-06-10|62903
4857|4857|2014-06-10|62903
4858|4858|2014-06-10|62903
4859|4859|2014-06-10|62903
4860|4860|2014-06-10|62903
4861|4861|2014-06-10|62903
4862|4862|2014-06-10|62903
4863|4863|2014-06-10|62903
4864|4864|2014-06-10|62903
4865|4865|2014-06-10|62903
4866|4866|2014-06-10|62903
4867|4867|2014-06-10|62903
4868|4868|2014-06-10|62903
4869|4869|2014-06-10|62903
4870|4870|2014-06-10|62903
4871|4871|2014-06-10|62903
4872|4872|2014-06-10|62903
4873|4873|2014-06-10|62903
4874|4874|2014-06-10|62903
4875|4875|2014-06-10|62903
4876|4876|2014-06-10|62903
4877|4877|2014-06-10|62903
4878|4878|2014-06-10|62903
4879|4879|2014-06-10|62903
4880|4880|2014-06-10|62903
4881|4881|2014-06-10|62903
4882|4882|2014-06-10|62903
4883|4883|2014-06-10|62903
4884|4884|2014-06-10|62903
4885|4885|2014-06-10|62903
4886|4886|2014-06-10|62903
4887|4887|2014-06-10|62903
4888|4888|2014-06-10|62903
4889|4889|2014-06-10|62903
4890|4890|2014-06-10|62903
4891|4891|2014-06-10|62903
4892|4892|2014-06-10|62903
4893|4893|2014-06-10|62903
4894|4894|2014-06-10|62903
4895|4895|2014-06-10|62903
4896|4896|2014-06-10|62903
4897|4897|2014-06-10|62903
4898|4898|2014-06-10|62903
4899|4899|2014-06-10|62903
4900|4900|2014-06-10|62903
4901|4901|2014-06-10|62903
4902|4902|2014-06-10|62903
4903|4903|2014-06-10|62903
4904|4904|2014-06-10|62903
4905|4905|2014-06-10|62903
4906|4906|2014-06-10|62903
4907|4907|2014-06-10|62903
4908|4908|2014-06-10|62903
4909|4909|2014-06-10|62903
4910|4910|2014-06-10|62903
4911|4911|2014-06-10|62903
4912|4912|2014-06-10|62903
4913|4913|2014-06-10|62903
4914|4914|2014-06-10|62903
4915|4915|2014-06-10|62903
4916|4916|2014-06-10|62903
4917|4917|2014-06-10|62903
4918|4918|2014-06-10|62903
4919|4919|2014-06-10|62903
4920|4920|2014-06-10|62903
4921|4921|2014-06-10|62903
4922|4922|2014-06-10|62903
4923|4923|2014-06-10|62903
4924|4924|2014-06-10|62903
4925|4925|2014-06-10|62903
4926|4926|2014-06-10|62903
4927|4927|2014-06-10|62903
4928|4928|2014-06-10|62903
4929|4929|2014-06-10|62903
4930|4930|2014-06-10|62903
4931|4931|2014-06-10|62903
4932|4932|2014-06-10|62903
4933|4933|2014-06-10|62903
4934|4934|2014-06-10|62903
4935|4935|2014-06-10|62903
4936|4936|2014-06-10|62903
4937|4937|2014-06-10|62903
4938|4938|2014-06-10|62903
4939|4939|2014-06-10|62903
4940|4940|2014-06-10|62903
4941|4941|2014-06-10|62903
4942|4942|2014-06-10|62903
4943|4943|2014-06-10|62903
4944|4944|2014-06-10|62903
4945|4945|2014-06-10|62903
4946|4946|2014-06-10|62903
4947|4947|2014-06-10|62903
4948|4948|2014-06-10|62903
4949|4949|2014-06-10|62903
4950|4950|2014-06-10|62903
4951|4951|2014-06-10|62903
4952|4952|2014-06-10|62903
4953|4953|2014-06-10|62903
4954|4954|2014-06-10|62903
4955|4955|2014-06-10|62903
4956|4956|2014-06-10|62903
4957|4957|2014-06-10|62903
4958|4958|2014-06-10|62903
4959|4959|2014-06-10|62903
4960|4960|2014-06-10|62903
4961|4961|2014-06-10|62903
4962|4962|2014-06-10|62903
4963|4963|2014-06-10|62903
4964|4964|2014-06-10|62903
4965|4965|2014-06-10|62903
4966|4966|2014-06-10|62903
4967|4967|2014-06-10|62903
4968|4968|2014-06-10|62903
4969|4969|2014-06-10|62903
4970|4970|2014-06-10|62903
4971|4971|2014-06-10|62903
4972|4972|2014-06-10|62903
4973|4973|2014-06-10|62903
4974|4974|2014-06-10|62903
4975|4975|2014-06-10|62903
4976|4976|2014-06-10|62903
4977|4977|2014-06-10|62903
4978|4978|2014-06-10|62903
4979|4979|2014-06-10|62903
4980|4980|2014-06-10|62903
4981|4981|2014-06-10|62903
4982|4982|2014-06-10|62903
4983|4983|2014-06-10|62903
4984|4984|2014-06-10|62903
4985|4985|2014-06-10|62903
4986|4986|2014-06-10|62903
4987|4987|2014-06-10|62903
4988|4988|2014-06-10|62903
4989|4989|2014-06-10|62903
4990|4990|2014-06-10|62903
4991|4991|2014-06-10|62903
4992|4992|2014-06-10|62903
4993|4993|2014-06-10|62903
4994|4994|2014-06-10|62903
4995|4995|2014-06-10|62903
4996|4996|2014-06-10|62903
4997|4997|2014-06-10|62903
4998|4998|2014-06-10|62903
4999|4999|2014-06-10|62903
5000|5000|2014-06-10|62903
5001|5001|2014-06-10|62903
5002|5002|2014-06-10|62903
5003|5003|2014-06-10|62903
5004|5004|2014-06-10|62903
5005|5005|2014-06-10|62903
5006|5006|2014-06-10|62903
5007|5007|2014-06-10|62903
5008|5008|2014-06-10|62903
5009|5009|2014-06-10|62903
5010|5010|2014-06-10|62903
5011|5011|2014-06-10|62903
5012|5012|2014-06-10|62903
5013|5013|2014-06-10|62903
5014|5014|2014-06-10|62903
5015|5015|2014-06-10|62903
5016|5016|2014-06-10|62903
5017|5017|2014-06-10|62903
5018|5018|2014-06-10|62903
5019|5019|2014-06-10|62903
5020|5020|2014-06-10|62903
5021|5021|2014-06-10|62903
5022|5022|2014-06-10|62903
5023|5023|2014-06-10|62903
5024|5024|2014-06-10|62903
5025|5025|2014-06-10|62903
5026|5026|2014-06-10|62903
5027|5027|2014-06-10|62903
5028|5028|2014-06-10|62903
5029|5029|2014-06-10|62903
5030|5030|2014-06-10|62903
5031|5031|2014-06-10|62903
5032|5032|2014-06-10|62903
5033|5033|2014-06-10|62903
5034|5034|2014-06-10|62903
5035|5035|2014-06-10|62903
5036|5036|2014-06-10|62903
5037|5037|2014-06-10|62903
5038|5038|2014-06-10|62903
5039|5039|2014-06-10|62903
5040|5040|2014-06-10|62903
5041|5041|2014-06-10|62903
5042|5042|2014-06-10|62903
5043|5043|2014-06-10|62903
5044|5044|2014-06-10|62903
5045|5045|2014-06-10|62903
5046|5046|2014-06-10|62903
5047|5047|2014-06-10|62903
5048|5048|2014-06-10|62903
5049|5049|2014-06-10|62903
5050|5050|2014-06-10|62903
5051|5051|2014-06-10|62903
5052|5052|2014-06-10|62903
5053|5053|2014-06-10|62903
5054|5054|2014-06-10|62903
5055|5055|2014-06-10|62903
5056|5056|2014-06-10|62903
5057|5057|2014-06-10|62903
5058|5058|2014-06-10|62903
5059|5059|2014-06-10|62903
5060|5060|2014-06-10|62903
5061|5061|2014-06-10|62903
5062|5062|2014-06-10|62903
5063|5063|2014-06-10|62903
5064|5064|2014-06-10|62903
5065|5065|2014-06-10|62903
5066|5066|2014-06-10|62903
5067|5067|2014-06-10|62903
5068|5068|2014-06-10|62903
5069|5069|2014-06-10|62903
5070|5070|2014-06-10|62903
5071|5071|2014-06-10|62903
5072|5072|2014-06-10|62903
5073|5073|2014-06-10|62903
5074|5074|2014-06-10|62903
5075|5075|2014-06-10|62903
5076|5076|2014-06-10|62903
5077|5077|2014-06-10|62903
5078|5078|2014-06-10|62903
5079|5079|2014-06-10|62903
5080|5080|2014-06-10|62903
5081|5081|2014-06-10|62903
5082|5082|2014-06-10|62903
5083|5083|2014-06-10|62903
5084|5084|2014-06-10|62903
5085|5085|2014-06-10|62903
5086|5086|2014-06-10|62903
5087|5087|2014-06-10|62903
5088|5088|2014-06-10|62903
5089|5089|2014-06-10|62903
5090|5090|2014-06-10|62903
5091|5091|2014-06-10|62903
5092|5092|2014-06-10|62903
5093|5093|2014-06-10|62903
5094|5094|2014-06-10|62903
5095|5095|2014-06-10|62903
5096|5096|2014-06-10|62903
5097|5097|2014-06-10|62903
5098|5098|2014-06-10|62903
5099|5099|2014-06-10|62903
5100|5100|2014-06-10|62903
5101|5101|2014-06-10|62903
5102|5102|2014-06-10|62903
5103|5103|2014-06-10|62903
5104|5104|2014-06-10|62903
5105|5105|2014-06-10|62903
5106|5106|2014-06-10|62903
5107|5107|2014-06-10|62903
5108|5108|2014-06-10|62903
5109|5109|2014-06-10|62903
5110|5110|2014-06-10|62903
5111|5111|2014-06-10|62903
5112|5112|2014-06-10|62903
5113|5113|2014-06-10|62903
5114|5114|2014-06-10|62903
5115|5115|2014-06-10|62903
5116|5116|2014-06-10|62903
5117|5117|2014-06-10|62903
5118|5118|2014-06-10|62903
5119|5119|2014-06-10|62903
5120|5120|2014-06-10|62903
5121|5121|2014-06-10|62903
5122|5122|2014-06-10|62903
5123|5123|2014-06-10|62903
5124|5124|2014-06-10|62903
5125|5125|2014-06-10|62903
5126|5126|2014-06-10|62903
5127|5127|2014-06-10|62903
5128|5128|2014-06-10|62903
5129|5129|2014-06-10|62903
5130|5130|2014-06-10|62903
5131|5131|2014-06-10|62903
5132|5132|2014-06-10|62903
5133|5133|2014-06-10|62903
5134|5134|2014-06-10|62903
5135|5135|2014-06-10|62903
5136|5136|2014-06-10|62903
5137|5137|2014-06-10|62903
5138|5138|2014-06-10|62903
5139|5139|2014-06-10|62903
5140|5140|2014-06-10|62903
5141|5141|2014-06-10|62903
5142|5142|2014-06-10|62903
5143|5143|2014-06-10|62903
5144|5144|2014-06-10|62903
5145|5145|2014-06-10|62903
5146|5146|2014-06-10|62903
5147|5147|2014-06-10|62903
5148|5148|2014-06-10|62903
5149|5149|2014-06-10|62903
5150|5150|2014-06-10|62903
5151|5151|2014-06-10|62903
5152|5152|2014-06-10|62903
5153|5153|2014-06-10|62903
5154|5154|2014-06-10|62903
5155|5155|2014-06-10|62903
5156|5156|2014-06-10|62903
5157|5157|2014-06-10|62903
5158|5158|2014-06-10|62903
5159|5159|2014-06-10|62903
5160|5160|2014-06-10|62903
5161|5161|2014-06-10|62903
5162|5162|2014-06-10|62903
5163|5163|2014-06-10|62903
5164|5164|2014-06-10|62903
5165|5165|2014-06-10|62903
5166|5166|2014-06-10|62903
5167|5167|2014-06-10|62903
5168|5168|2014-06-10|62903
5169|5169|2014-06-10|62903
5170|5170|2014-06-10|62903
5171|5171|2014-06-10|62903
5172|5172|2014-06-10|62903
5173|5173|2014-06-10|62903
5174|5174|2014-06-10|62903
5175|5175|2014-06-10|62903
5176|5176|2014-06-10|62903
5177|5177|2014-06-10|62903
5178|5178|2014-06-10|62903
5179|5179|2014-06-10|62903
5180|5180|2014-06-10|62903
5181|5181|2014-06-10|62903
5182|5182|2014-06-10|62903
5183|5183|2014-06-10|62903
5184|5184|2014-06-10|62903
5185|5185|2014-06-10|62903
5186|5186|2014-06-10|62903
5187|5187|2014-06-10|62903
5188|5188|2014-06-10|62903
5189|5189|2014-06-10|62903
5190|5190|2014-06-10|62903
5191|5191|2014-06-10|62903
5192|5192|2014-06-10|62903
5193|5193|2014-06-10|62903
5194|5194|2014-06-10|62903
5195|5195|2014-06-10|62903
5196|5196|2014-06-10|62903
5197|5197|2014-06-10|62903
5198|5198|2014-06-10|62903
5199|5199|2014-06-10|62903
5200|5200|2014-06-10|62903
5201|5201|2014-06-10|62903
5202|5202|2014-06-10|62903
5203|5203|2014-06-10|62903
5204|5204|2014-06-10|62903
5205|5205|2014-06-10|62903
5206|5206|2014-06-10|62903
5207|5207|2014-06-10|62903
5208|5208|2014-06-10|62903
5209|5209|2014-06-10|62903
5210|5210|2014-06-10|62903
5211|5211|2014-06-10|62903
