Portfolio_Id|_CurrencyId|_ExternalId|PortfolioList_Id|DataEffectiveDT|DataObjectInstanceVersionKey
3837|JPY|FSUSA08VFQ|3837|2014-06-10|62903
3838|JPY|FSUSA08VFV|3838|2014-06-10|62903
3839|JPY|FSUSA0AH9F|3839|2014-06-10|62903
3840|JPY|FSUSA08VFX|3840|2014-06-10|62903
3841|JPY|FSUSA08VG2|3841|2014-06-10|62903
3842|JPY|FSUSA0ANBJ|3842|2014-06-10|62903
3843|JPY|FSUSA08JGF|3843|2014-06-10|62903
3844|JPY|FSUSA08WDI|3844|2014-06-10|62903
3845|JPY|FSUSA08ZAT|3845|2014-06-10|62903
3846|JPY|FSUSA08ZF1|3846|2014-06-10|62903
3847|JPY|FSUSA08ZF3|3847|2014-06-10|62903
3848|JPY|FSUSA08IWV|3848|2014-06-10|62903
3849|JPY|FSUSA08ZK9|3849|2014-06-10|62903
3850|JPY|FSUSA08K3F|3850|2014-06-10|62903
3851|JPY|FSUSA09071|3851|2014-06-10|62903
3852|JPY|FSUSA0908B|3852|2014-06-10|62903
3853|JPY|FSUSA091U2|3853|2014-06-10|62903
3854|JPY|FSUSA09076|3854|2014-06-10|62903
3855|JPY|FSUSA09077|3855|2014-06-10|62903
3856|JPY|FSUSA08K6C|3856|2014-06-10|62903
3857|JPY|FSUSA08J5F|3857|2014-06-10|62903
3858|JPY|F000000MTP|3858|2014-06-10|62903
3859|JPY|FSUSA08J4B|3859|2014-06-10|62903
3860|JPY|FSUSA08J47|3860|2014-06-10|62903
3861|JPY|FSUSA09VGD|3861|2014-06-10|62903
3862|JPY|FSUSA0AKU4|3862|2014-06-10|62903
3863|JPY|FSUSA08J3M|3863|2014-06-10|62903
3864|JPY|FSUSA08J3Y|3864|2014-06-10|62903
3865|JPY|FSUSA08J3P|3865|2014-06-10|62903
3866|JPY|FSUSA08J3W|3866|2014-06-10|62903
3867|JPY|FSUSA08JZF|3867|2014-06-10|62903
3868|JPY|FSUSA09U8C|3868|2014-06-10|62903
3869|JPY|FSUSA08JZ7|3869|2014-06-10|62903
3870|JPY|FSUSA08JZI|3870|2014-06-10|62903
3871|JPY|FSUSA08JZB|3871|2014-06-10|62903
3872|JPY|FSUSA0AKUG|3872|2014-06-10|62903
3873|JPY|FSUSA0AI3K|3873|2014-06-10|62903
3874|JPY|FSUSA08J26|3874|2014-06-10|62903
3875|JPY|FSUSA08J28|3875|2014-06-10|62903
3876|JPY|FSUSA08J27|3876|2014-06-10|62903
3877|JPY|FSUSA08J25|3877|2014-06-10|62903
3878|JPY|FSUSA0AOIV|3878|2014-06-10|62903
3879|JPY|FSUSA0AI3T|3879|2014-06-10|62903
3880|JPY|FSUSA08J1Y|3880|2014-06-10|62903
3881|JPY|FSUSA0AKUK|3881|2014-06-10|62903
3882|JPY|FSUSA0AOJW|3882|2014-06-10|62903
3883|JPY|FSUSA08J2K|3883|2014-06-10|62903
3884|JPY|FSUSA08J2O|3884|2014-06-10|62903
3885|JPY|FSUSA0AL2V|3885|2014-06-10|62903
3886|JPY|FSUSA08J2T|3886|2014-06-10|62903
3887|JPY|FSUSA0AG2J|3887|2014-06-10|62903
3888|JPY|FSUSA08ISI|3888|2014-06-10|62903
3889|JPY|FSUSA0AG2I|3889|2014-06-10|62903
3890|JPY|FSUSA08ISU|3890|2014-06-10|62903
3891|JPY|FSUSA08IS5|3891|2014-06-10|62903
3892|JPY|FSUSA08IRZ|3892|2014-06-10|62903
3893|JPY|FSUSA08ISB|3893|2014-06-10|62903
3894|JPY|FSUSA08ISC|3894|2014-06-10|62903
3895|JPY|FSUSA08ISN|3895|2014-06-10|62903
3896|JPY|FSUSA08ISR|3896|2014-06-10|62903
3897|JPY|FSUSA08ISJ|3897|2014-06-10|62903
3898|JPY|FSUSA08J0T|3898|2014-06-10|62903
3899|JPY|FSUSA08J0F|3899|2014-06-10|62903
3900|JPY|FSUSA0AOHR|3900|2014-06-10|62903
3901|JPY|FSUSA08J12|3901|2014-06-10|62903
3902|JPY|FSUSA08J0Z|3902|2014-06-10|62903
3903|JPY|FSUSA08J0N|3903|2014-06-10|62903
3904|JPY|FSUSA08J0L|3904|2014-06-10|62903
3905|JPY|FSUSA08J17|3905|2014-06-10|62903
3906|JPY|FSUSA0ANR4|3906|2014-06-10|62903
3907|JPY|FSUSA0ANR6|3907|2014-06-10|62903
3908|JPY|FSUSA0ANR8|3908|2014-06-10|62903
3909|JPY|FSUSA0ANRA|3909|2014-06-10|62903
3910|JPY|FSUSA0ANYD|3910|2014-06-10|62903
3911|JPY|FSUSA0ANYF|3911|2014-06-10|62903
3912|JPY|FSUSA0ANYI|3912|2014-06-10|62903
3913|JPY|FSUSA0ANYK|3913|2014-06-10|62903
3914|JPY|FSUSA0ANYM|3914|2014-06-10|62903
3915|JPY|FSUSA0ANYO|3915|2014-06-10|62903
3916|JPY|FSUSA0AOD0|3916|2014-06-10|62903
3917|JPY|FSUSA0AOKO|3917|2014-06-10|62903
3918|JPY|FSUSA0907A|3918|2014-06-10|62903
3919|JPY|FSUSA0907C|3919|2014-06-10|62903
3920|JPY|FSUSA0907E|3920|2014-06-10|62903
3921|JPY|FSUSA0907G|3921|2014-06-10|62903
3922|JPY|FSUSA0907I|3922|2014-06-10|62903
3923|JPY|FSUSA0907M|3923|2014-06-10|62903
3924|JPY|F0000022MO|3924|2014-06-10|62903
3925|JPY|FSUSA0907S|3925|2014-06-10|62903
3926|JPY|FSUSA0907U|3926|2014-06-10|62903
3927|JPY|FSUSA091UI|3927|2014-06-10|62903
3928|JPY|FSUSA0ANNR|3928|2014-06-10|62903
3929|JPY|FSUSA0963O|3929|2014-06-10|62903
3930|JPY|FSUSA08J0E|3930|2014-06-10|62903
3931|JPY|FSUSA0AOHS|3931|2014-06-10|62903
3932|JPY|FSUSA08J0O|3932|2014-06-10|62903
3933|JPY|FSUSA08J13|3933|2014-06-10|62903
3934|JPY|FSUSA08J3E|3934|2014-06-10|62903
3935|JPY|FSUSA08J3I|3935|2014-06-10|62903
3936|JPY|FSUSA08J9J|3936|2014-06-10|62903
3937|JPY|FSUSA08J9R|3937|2014-06-10|62903
3938|JPY|FSUSA08J8S|3938|2014-06-10|62903
3939|JPY|FSUSA08J90|3939|2014-06-10|62903
3940|JPY|FSUSA08J9F|3940|2014-06-10|62903
3941|JPY|FSUSA08J9B|3941|2014-06-10|62903
3942|JPY|FSUSA0BDMD|3942|2014-06-10|62903
3943|JPY|FSUSA0BDMF|3943|2014-06-10|62903
3944|JPY|FSUSA0BDMH|3944|2014-06-10|62903
3945|JPY|FSUSA0BE4P|3945|2014-06-10|62903
3946|JPY|FSUSA0BE4S|3946|2014-06-10|62903
3947|JPY|FSUSA0BE4U|3947|2014-06-10|62903
3948|JPY|FSUSA0BE4W|3948|2014-06-10|62903
3949|JPY|FSUSA0BE4Y|3949|2014-06-10|62903
3950|JPY|FSUSA0BE50|3950|2014-06-10|62903
3951|JPY|FSUSA0BEID|3951|2014-06-10|62903
3952|JPY|FSUSA0BEIF|3952|2014-06-10|62903
3953|JPY|FSUSA0BEIH|3953|2014-06-10|62903
3954|JPY|FSUSA0BF77|3954|2014-06-10|62903
3955|JPY|FSUSA0BF79|3955|2014-06-10|62903
3956|JPY|FSUSA0BF7B|3956|2014-06-10|62903
3957|JPY|FSUSA0BFEH|3957|2014-06-10|62903
3958|JPY|F00000MF5D|3958|2014-06-10|62903
3959|JPY|FSUSA0BFTY|3959|2014-06-10|62903
3960|JPY|FSUSA0BFU0|3960|2014-06-10|62903
3961|JPY|FSUSA0BGAK|3961|2014-06-10|62903
3962|JPY|FSUSA0BGAM|3962|2014-06-10|62903
3963|JPY|FSUSA0BGAO|3963|2014-06-10|62903
3964|JPY|FSUSA0BGJ7|3964|2014-06-10|62903
3965|JPY|FSUSA0BGJ9|3965|2014-06-10|62903
3966|JPY|FSUSA0BGYK|3966|2014-06-10|62903
3967|JPY|FSUSA0BGYR|3967|2014-06-10|62903
3968|JPY|FSUSA0BH3S|3968|2014-06-10|62903
3969|JPY|FSUSA0BHLY|3969|2014-06-10|62903
3970|JPY|FS00008KP9|3970|2014-06-10|62903
3971|JPY|FS00008KPB|3971|2014-06-10|62903
3972|JPY|FS00008KPE|3972|2014-06-10|62903
3973|JPY|FS00008KPG|3973|2014-06-10|62903
3974|JPY|FS00008KPI|3974|2014-06-10|62903
3975|JPY|FS00008KPK|3975|2014-06-10|62903
3976|JPY|FS00008KPM|3976|2014-06-10|62903
3977|JPY|FS00008KPP|3977|2014-06-10|62903
3978|JPY|FS00008KPR|3978|2014-06-10|62903
3979|JPY|FS00008KPT|3979|2014-06-10|62903
3980|JPY|FS00008KPV|3980|2014-06-10|62903
3981|JPY|FS00008KQ0|3981|2014-06-10|62903
3982|JPY|FS00008L22|3982|2014-06-10|62903
3983|JPY|FS00008L24|3983|2014-06-10|62903
3984|JPY|FS00008L26|3984|2014-06-10|62903
3985|JPY|FS00008L28|3985|2014-06-10|62903
3986|JPY|FS00008LCW|3986|2014-06-10|62903
3987|JPY|FS00008LNC|3987|2014-06-10|62903
3988|JPY|FS00008LNE|3988|2014-06-10|62903
3989|JPY|FS00008M06|3989|2014-06-10|62903
3990|JPY|FS00008M08|3990|2014-06-10|62903
3991|JPY|FS00008M72|3991|2014-06-10|62903
3992|JPY|FS00008M74|3992|2014-06-10|62903
3993|JPY|FS00008M77|3993|2014-06-10|62903
3994|JPY|F00000MR9U|3994|2014-06-10|62903
3995|JPY|FS00008MS3|3995|2014-06-10|62903
3996|JPY|FS00008MS5|3996|2014-06-10|62903
3997|JPY|FS00008MS7|3997|2014-06-10|62903
3998|JPY|FS00008MS9|3998|2014-06-10|62903
3999|JPY|FS00008MSB|3999|2014-06-10|62903
4000|JPY|FS00008MSD|4000|2014-06-10|62903
4001|JPY|FS00008MSF|4001|2014-06-10|62903
4002|JPY|FS00008MSH|4002|2014-06-10|62903
4003|JPY|FS00008NAV|4003|2014-06-10|62903
