PortfolioBreakdown_Id|_SalePosition|Portfolio_Id|DataEffectiveDT|DataObjectInstanceVersionKey
4798|L|2102|2014-06-10|62903
4799|S|2102|2014-06-10|62903
4800|N|2102|2014-06-10|62903
4801|L|2103|2014-06-10|62903
4802|N|2103|2014-06-10|62903
4803|S|2104|2014-06-10|62903
4804|N|2104|2014-06-10|62903
4805|L|2104|2014-06-10|62903
4806|S|2105|2014-06-10|62903
4807|N|2105|2014-06-10|62903
4808|L|2105|2014-06-10|62903
4809|L|2106|2014-06-10|62903
4810|N|2106|2014-06-10|62903
4811|S|2107|2014-06-10|62903
4812|N|2107|2014-06-10|62903
4813|L|2107|2014-06-10|62903
4814|S|2108|2014-06-10|62903
4815|N|2108|2014-06-10|62903
4816|L|2108|2014-06-10|62903
4817|S|2109|2014-06-10|62903
4818|N|2109|2014-06-10|62903
4819|L|2109|2014-06-10|62903
4820|L|2110|2014-06-10|62903
4821|N|2110|2014-06-10|62903
4822|L|2111|2014-06-10|62903
4823|N|2111|2014-06-10|62903
4824|L|2112|2014-06-10|62903
4825|N|2112|2014-06-10|62903
4826|L|2113|2014-06-10|62903
4827|N|2113|2014-06-10|62903
4828|L|2114|2014-06-10|62903
4829|N|2114|2014-06-10|62903
4830|L|2115|2014-06-10|62903
4831|N|2115|2014-06-10|62903
4832|L|2116|2014-06-10|62903
4833|N|2116|2014-06-10|62903
4834|L|2117|2014-06-10|62903
4835|N|2117|2014-06-10|62903
4836|L|2118|2014-06-10|62903
4837|N|2118|2014-06-10|62903
4838|L|2119|2014-06-10|62903
4839|N|2119|2014-06-10|62903
4840|L|2120|2014-06-10|62903
4841|N|2120|2014-06-10|62903
4842|L|2121|2014-06-10|62903
4843|N|2121|2014-06-10|62903
4844|L|2122|2014-06-10|62903
4845|N|2122|2014-06-10|62903
4846|L|2123|2014-06-10|62903
4847|N|2123|2014-06-10|62903
4848|L|2124|2014-06-10|62903
4849|N|2124|2014-06-10|62903
4850|L|2125|2014-06-10|62903
4851|N|2125|2014-06-10|62903
4852|L|2126|2014-06-10|62903
4853|N|2126|2014-06-10|62903
4854|L|2127|2014-06-10|62903
4855|N|2127|2014-06-10|62903
4856|L|2128|2014-06-10|62903
4857|N|2128|2014-06-10|62903
4858|L|2129|2014-06-10|62903
4859|N|2129|2014-06-10|62903
4860|L|2130|2014-06-10|62903
4861|S|2130|2014-06-10|62903
4862|N|2130|2014-06-10|62903
4863|L|2131|2014-06-10|62903
4864|S|2131|2014-06-10|62903
4865|N|2131|2014-06-10|62903
4866|L|2132|2014-06-10|62903
4867|N|2132|2014-06-10|62903
4868|L|2133|2014-06-10|62903
4869|N|2133|2014-06-10|62903
4870|L|2134|2014-06-10|62903
4871|N|2134|2014-06-10|62903
4872|L|2135|2014-06-10|62903
4873|N|2135|2014-06-10|62903
4874|L|2136|2014-06-10|62903
4875|N|2136|2014-06-10|62903
4876|L|2137|2014-06-10|62903
4877|N|2137|2014-06-10|62903
4878|L|2138|2014-06-10|62903
4879|N|2138|2014-06-10|62903
4880|L|2139|2014-06-10|62903
4881|N|2139|2014-06-10|62903
4882|S|2140|2014-06-10|62903
4883|N|2140|2014-06-10|62903
4884|L|2140|2014-06-10|62903
4885|L|2141|2014-06-10|62903
4886|N|2141|2014-06-10|62903
4887|L|2142|2014-06-10|62903
4888|N|2142|2014-06-10|62903
4889|L|2143|2014-06-10|62903
4890|N|2143|2014-06-10|62903
4891|L|2144|2014-06-10|62903
4892|N|2144|2014-06-10|62903
4893|L|2145|2014-06-10|62903
4894|N|2145|2014-06-10|62903
4895|L|2146|2014-06-10|62903
4896|N|2146|2014-06-10|62903
4897|L|2147|2014-06-10|62903
4898|N|2147|2014-06-10|62903
4899|L|2148|2014-06-10|62903
4900|N|2148|2014-06-10|62903
4901|L|2149|2014-06-10|62903
4902|N|2149|2014-06-10|62903
4903|L|2150|2014-06-10|62903
4904|N|2150|2014-06-10|62903
4905|L|2151|2014-06-10|62903
4906|N|2151|2014-06-10|62903
4907|L|2152|2014-06-10|62903
4908|N|2152|2014-06-10|62903
4909|L|2153|2014-06-10|62903
4910|N|2153|2014-06-10|62903
4911|S|2154|2014-06-10|62903
4912|N|2154|2014-06-10|62903
4913|L|2154|2014-06-10|62903
4914|L|2155|2014-06-10|62903
4915|N|2155|2014-06-10|62903
4916|L|2156|2014-06-10|62903
4917|N|2156|2014-06-10|62903
4918|L|2157|2014-06-10|62903
4919|N|2157|2014-06-10|62903
4920|L|2158|2014-06-10|62903
4921|N|2158|2014-06-10|62903
4922|L|2159|2014-06-10|62903
4923|N|2159|2014-06-10|62903
4924|L|2160|2014-06-10|62903
4925|N|2160|2014-06-10|62903
4926|L|2161|2014-06-10|62903
4927|N|2161|2014-06-10|62903
4928|L|2162|2014-06-10|62903
4929|N|2162|2014-06-10|62903
4930|L|2163|2014-06-10|62903
4931|N|2163|2014-06-10|62903
4932|L|2164|2014-06-10|62903
4933|S|2164|2014-06-10|62903
4934|N|2164|2014-06-10|62903
4935|L|2165|2014-06-10|62903
4936|N|2165|2014-06-10|62903
4937|L|2166|2014-06-10|62903
4938|N|2166|2014-06-10|62903
4939|L|2167|2014-06-10|62903
4940|N|2167|2014-06-10|62903
4941|L|2168|2014-06-10|62903
4942|N|2168|2014-06-10|62903
4943|L|2169|2014-06-10|62903
4944|N|2169|2014-06-10|62903
4945|L|2170|2014-06-10|62903
4946|N|2170|2014-06-10|62903
4947|L|2171|2014-06-10|62903
4948|N|2171|2014-06-10|62903
4949|L|2172|2014-06-10|62903
4950|N|2172|2014-06-10|62903
4951|L|2173|2014-06-10|62903
4952|N|2173|2014-06-10|62903
4953|L|2174|2014-06-10|62903
4954|N|2174|2014-06-10|62903
4955|L|2175|2014-06-10|62903
4956|N|2175|2014-06-10|62903
4957|L|2176|2014-06-10|62903
4958|N|2176|2014-06-10|62903
4959|L|2177|2014-06-10|62903
4960|N|2177|2014-06-10|62903
4961|L|2178|2014-06-10|62903
4962|N|2178|2014-06-10|62903
4963|S|2179|2014-06-10|62903
4964|N|2179|2014-06-10|62903
4965|L|2179|2014-06-10|62903
4966|L|2180|2014-06-10|62903
4967|N|2180|2014-06-10|62903
4968|L|2181|2014-06-10|62903
4969|N|2181|2014-06-10|62903
4970|L|2182|2014-06-10|62903
4971|N|2182|2014-06-10|62903
4972|L|2183|2014-06-10|62903
4973|N|2183|2014-06-10|62903
4974|L|2184|2014-06-10|62903
4975|N|2184|2014-06-10|62903
4976|L|2185|2014-06-10|62903
4977|N|2185|2014-06-10|62903
4978|L|2186|2014-06-10|62903
4979|N|2186|2014-06-10|62903
4980|L|2187|2014-06-10|62903
4981|N|2187|2014-06-10|62903
4982|L|2188|2014-06-10|62903
4983|S|2188|2014-06-10|62903
4984|N|2188|2014-06-10|62903
4985|L|2189|2014-06-10|62903
4986|N|2189|2014-06-10|62903
4987|L|2190|2014-06-10|62903
4988|S|2190|2014-06-10|62903
4989|N|2190|2014-06-10|62903
4990|L|2191|2014-06-10|62903
4991|N|2191|2014-06-10|62903
4992|L|2192|2014-06-10|62903
4993|N|2192|2014-06-10|62903
4994|L|2193|2014-06-10|62903
4995|N|2193|2014-06-10|62903
4996|L|2194|2014-06-10|62903
4997|N|2194|2014-06-10|62903
4998|L|2195|2014-06-10|62903
4999|N|2195|2014-06-10|62903
5000|L|2196|2014-06-10|62903
5001|N|2196|2014-06-10|62903
5002|L|2197|2014-06-10|62903
5003|N|2197|2014-06-10|62903
5004|L|2198|2014-06-10|62903
5005|N|2198|2014-06-10|62903
5006|L|2199|2014-06-10|62903
5007|N|2199|2014-06-10|62903
5008|S|2200|2014-06-10|62903
5009|N|2200|2014-06-10|62903
5010|L|2200|2014-06-10|62903
5011|L|2201|2014-06-10|62903
5012|S|2201|2014-06-10|62903
5013|N|2201|2014-06-10|62903
5014|L|2202|2014-06-10|62903
5015|N|2202|2014-06-10|62903
5016|L|2203|2014-06-10|62903
5017|N|2203|2014-06-10|62903
5018|S|2204|2014-06-10|62903
5019|N|2204|2014-06-10|62903
5020|L|2204|2014-06-10|62903
5021|S|2205|2014-06-10|62903
5022|N|2205|2014-06-10|62903
5023|L|2205|2014-06-10|62903
5024|L|2206|2014-06-10|62903
5025|N|2206|2014-06-10|62903
5026|L|2207|2014-06-10|62903
5027|N|2207|2014-06-10|62903
5028|L|2208|2014-06-10|62903
5029|N|2208|2014-06-10|62903
5030|L|2209|2014-06-10|62903
5031|N|2209|2014-06-10|62903
5032|L|2210|2014-06-10|62903
5033|N|2210|2014-06-10|62903
5034|L|2211|2014-06-10|62903
5035|N|2211|2014-06-10|62903
5036|L|2212|2014-06-10|62903
5037|N|2212|2014-06-10|62903
5038|L|2213|2014-06-10|62903
5039|N|2213|2014-06-10|62903
5040|L|2214|2014-06-10|62903
5041|N|2214|2014-06-10|62903
5042|L|2215|2014-06-10|62903
5043|N|2215|2014-06-10|62903
5044|L|2216|2014-06-10|62903
5045|N|2216|2014-06-10|62903
5046|L|2217|2014-06-10|62903
5047|N|2217|2014-06-10|62903
5048|L|2218|2014-06-10|62903
5049|N|2218|2014-06-10|62903
5050|L|2219|2014-06-10|62903
5051|N|2219|2014-06-10|62903
5052|L|2220|2014-06-10|62903
5053|N|2220|2014-06-10|62903
5054|L|2221|2014-06-10|62903
5055|N|2221|2014-06-10|62903
5056|L|2222|2014-06-10|62903
5057|N|2222|2014-06-10|62903
5058|L|2223|2014-06-10|62903
5059|N|2223|2014-06-10|62903
5060|L|2224|2014-06-10|62903
5061|N|2224|2014-06-10|62903
5062|L|2225|2014-06-10|62903
5063|N|2225|2014-06-10|62903
5064|L|2226|2014-06-10|62903
5065|N|2226|2014-06-10|62903
5066|L|2227|2014-06-10|62903
5067|N|2227|2014-06-10|62903
5068|S|2228|2014-06-10|62903
5069|N|2228|2014-06-10|62903
5070|L|2228|2014-06-10|62903
5071|L|2229|2014-06-10|62903
5072|N|2229|2014-06-10|62903
5073|L|2230|2014-06-10|62903
5074|N|2230|2014-06-10|62903
5075|L|2231|2014-06-10|62903
5076|N|2231|2014-06-10|62903
5077|L|2232|2014-06-10|62903
5078|N|2232|2014-06-10|62903
5079|L|2233|2014-06-10|62903
5080|N|2233|2014-06-10|62903
5081|L|2234|2014-06-10|62903
5082|N|2234|2014-06-10|62903
5083|L|2235|2014-06-10|62903
5084|N|2235|2014-06-10|62903
5085|L|2236|2014-06-10|62903
5086|N|2236|2014-06-10|62903
5087|L|2237|2014-06-10|62903
5088|N|2237|2014-06-10|62903
5089|L|2238|2014-06-10|62903
5090|N|2238|2014-06-10|62903
5091|L|2239|2014-06-10|62903
5092|N|2239|2014-06-10|62903
5093|L|2240|2014-06-10|62903
5094|N|2240|2014-06-10|62903
5095|S|2241|2014-06-10|62903
5096|N|2241|2014-06-10|62903
5097|L|2241|2014-06-10|62903
5098|S|2242|2014-06-10|62903
5099|N|2242|2014-06-10|62903
5100|L|2242|2014-06-10|62903
5101|L|2243|2014-06-10|62903
5102|N|2243|2014-06-10|62903
5103|L|2244|2014-06-10|62903
5104|S|2244|2014-06-10|62903
5105|N|2244|2014-06-10|62903
5106|L|2245|2014-06-10|62903
5107|N|2245|2014-06-10|62903
5108|L|2246|2014-06-10|62903
5109|N|2246|2014-06-10|62903
5110|L|2247|2014-06-10|62903
5111|N|2247|2014-06-10|62903
5112|L|2248|2014-06-10|62903
5113|S|2248|2014-06-10|62903
5114|N|2248|2014-06-10|62903
5115|L|2249|2014-06-10|62903
5116|N|2249|2014-06-10|62903
5117|L|2250|2014-06-10|62903
5118|N|2250|2014-06-10|62903
5119|L|2251|2014-06-10|62903
5120|N|2251|2014-06-10|62903
5121|L|2252|2014-06-10|62903
5122|N|2252|2014-06-10|62903
5123|L|2253|2014-06-10|62903
5124|N|2253|2014-06-10|62903
5125|L|2254|2014-06-10|62903
5126|S|2254|2014-06-10|62903
5127|N|2254|2014-06-10|62903
5128|L|2255|2014-06-10|62903
5129|N|2255|2014-06-10|62903
5130|L|2256|2014-06-10|62903
5131|S|2256|2014-06-10|62903
5132|N|2256|2014-06-10|62903
5133|L|2257|2014-06-10|62903
5134|N|2257|2014-06-10|62903
5135|L|2258|2014-06-10|62903
5136|N|2258|2014-06-10|62903
5137|L|2259|2014-06-10|62903
5138|N|2259|2014-06-10|62903
5139|L|2260|2014-06-10|62903
5140|S|2260|2014-06-10|62903
5141|N|2260|2014-06-10|62903
5142|L|2261|2014-06-10|62903
5143|S|2261|2014-06-10|62903
5144|N|2261|2014-06-10|62903
5145|L|2262|2014-06-10|62903
5146|N|2262|2014-06-10|62903
5147|L|2263|2014-06-10|62903
5148|N|2263|2014-06-10|62903
5149|S|2264|2014-06-10|62903
5150|N|2264|2014-06-10|62903
5151|L|2264|2014-06-10|62903
5152|L|2265|2014-06-10|62903
5153|N|2265|2014-06-10|62903
5154|L|2266|2014-06-10|62903
5155|N|2266|2014-06-10|62903
5156|S|2267|2014-06-10|62903
5157|N|2267|2014-06-10|62903
5158|L|2267|2014-06-10|62903
5159|L|2268|2014-06-10|62903
5160|N|2268|2014-06-10|62903
5161|S|2269|2014-06-10|62903
5162|N|2269|2014-06-10|62903
5163|L|2269|2014-06-10|62903
5164|L|2270|2014-06-10|62903
5165|N|2270|2014-06-10|62903
5166|L|2271|2014-06-10|62903
5167|N|2271|2014-06-10|62903
5168|S|2272|2014-06-10|62903
5169|N|2272|2014-06-10|62903
5170|L|2272|2014-06-10|62903
5171|S|2273|2014-06-10|62903
5172|N|2273|2014-06-10|62903
5173|L|2273|2014-06-10|62903
5174|L|2274|2014-06-10|62903
5175|N|2274|2014-06-10|62903
5176|S|2275|2014-06-10|62903
5177|N|2275|2014-06-10|62903
5178|L|2275|2014-06-10|62903
5179|L|2276|2014-06-10|62903
5180|S|2276|2014-06-10|62903
5181|N|2276|2014-06-10|62903
5182|L|2277|2014-06-10|62903
5183|S|2277|2014-06-10|62903
5184|N|2277|2014-06-10|62903
5185|L|2278|2014-06-10|62903
5186|N|2278|2014-06-10|62903
5187|L|2279|2014-06-10|62903
5188|N|2279|2014-06-10|62903
5189|S|2280|2014-06-10|62903
5190|N|2280|2014-06-10|62903
5191|L|2280|2014-06-10|62903
5192|L|2281|2014-06-10|62903
5193|S|2281|2014-06-10|62903
5194|N|2281|2014-06-10|62903
5195|L|2282|2014-06-10|62903
5196|N|2282|2014-06-10|62903
5197|L|2283|2014-06-10|62903
5198|N|2283|2014-06-10|62903
5199|L|2284|2014-06-10|62903
5200|S|2284|2014-06-10|62903
5201|N|2284|2014-06-10|62903
5202|S|2285|2014-06-10|62903
5203|N|2285|2014-06-10|62903
5204|L|2285|2014-06-10|62903
5205|S|2286|2014-06-10|62903
5206|N|2286|2014-06-10|62903
5207|L|2286|2014-06-10|62903
5208|S|2287|2014-06-10|62903
5209|N|2287|2014-06-10|62903
5210|L|2287|2014-06-10|62903
5211|L|2288|2014-06-10|62903
5212|N|2288|2014-06-10|62903
5213|L|2289|2014-06-10|62903
5214|S|2289|2014-06-10|62903
5215|N|2289|2014-06-10|62903
5216|S|2290|2014-06-10|62903
5217|N|2290|2014-06-10|62903
5218|L|2290|2014-06-10|62903
5219|L|2291|2014-06-10|62903
5220|S|2291|2014-06-10|62903
5221|N|2291|2014-06-10|62903
5222|L|2292|2014-06-10|62903
5223|S|2292|2014-06-10|62903
5224|N|2292|2014-06-10|62903
5225|S|2293|2014-06-10|62903
5226|N|2293|2014-06-10|62903
5227|L|2293|2014-06-10|62903
5228|L|2294|2014-06-10|62903
5229|N|2294|2014-06-10|62903
5230|L|2295|2014-06-10|62903
5231|N|2295|2014-06-10|62903
5232|L|2296|2014-06-10|62903
5233|N|2296|2014-06-10|62903
5234|L|2297|2014-06-10|62903
5235|N|2297|2014-06-10|62903
5236|L|2298|2014-06-10|62903
5237|N|2298|2014-06-10|62903
5238|L|2299|2014-06-10|62903
5239|S|2299|2014-06-10|62903
5240|N|2299|2014-06-10|62903
5241|L|2300|2014-06-10|62903
5242|N|2300|2014-06-10|62903
5243|L|2301|2014-06-10|62903
5244|N|2301|2014-06-10|62903
5245|L|2302|2014-06-10|62903
5246|S|2302|2014-06-10|62903
5247|N|2302|2014-06-10|62903
5248|S|2303|2014-06-10|62903
5249|N|2303|2014-06-10|62903
5250|L|2303|2014-06-10|62903
5251|S|2304|2014-06-10|62903
5252|N|2304|2014-06-10|62903
5253|L|2304|2014-06-10|62903
5254|L|2305|2014-06-10|62903
5255|N|2305|2014-06-10|62903
5256|L|2306|2014-06-10|62903
5257|N|2306|2014-06-10|62903
5258|L|2307|2014-06-10|62903
5259|N|2307|2014-06-10|62903
5260|L|2308|2014-06-10|62903
5261|N|2308|2014-06-10|62903
5262|L|2309|2014-06-10|62903
5263|N|2309|2014-06-10|62903
5264|L|2310|2014-06-10|62903
5265|N|2310|2014-06-10|62903
5266|L|2311|2014-06-10|62903
5267|N|2311|2014-06-10|62903
5268|L|2312|2014-06-10|62903
5269|N|2312|2014-06-10|62903
5270|S|2313|2014-06-10|62903
5271|N|2313|2014-06-10|62903
5272|L|2313|2014-06-10|62903
5273|L|2314|2014-06-10|62903
5274|N|2314|2014-06-10|62903
5275|L|2315|2014-06-10|62903
5276|N|2315|2014-06-10|62903
5277|L|2316|2014-06-10|62903
5278|N|2316|2014-06-10|62903
5279|L|2317|2014-06-10|62903
5280|N|2317|2014-06-10|62903
5281|L|2318|2014-06-10|62903
5282|N|2318|2014-06-10|62903
5283|L|2319|2014-06-10|62903
5284|N|2319|2014-06-10|62903
5285|L|2320|2014-06-10|62903
5286|N|2320|2014-06-10|62903
5287|L|2321|2014-06-10|62903
5288|N|2321|2014-06-10|62903
5289|L|2322|2014-06-10|62903
5290|N|2322|2014-06-10|62903
5291|L|2323|2014-06-10|62903
5292|N|2323|2014-06-10|62903
5293|L|2324|2014-06-10|62903
5294|N|2324|2014-06-10|62903
5295|L|2325|2014-06-10|62903
5296|N|2325|2014-06-10|62903
5297|L|2326|2014-06-10|62903
5298|N|2326|2014-06-10|62903
5299|L|2327|2014-06-10|62903
5300|N|2327|2014-06-10|62903
5301|L|2328|2014-06-10|62903
5302|N|2328|2014-06-10|62903
5303|L|2329|2014-06-10|62903
5304|N|2329|2014-06-10|62903
5305|L|2330|2014-06-10|62903
5306|N|2330|2014-06-10|62903
5307|L|2331|2014-06-10|62903
5308|N|2331|2014-06-10|62903
5309|L|2332|2014-06-10|62903
5310|N|2332|2014-06-10|62903
5311|L|2333|2014-06-10|62903
5312|N|2333|2014-06-10|62903
5313|L|2334|2014-06-10|62903
5314|N|2334|2014-06-10|62903
5315|L|2335|2014-06-10|62903
5316|N|2335|2014-06-10|62903
5317|L|2336|2014-06-10|62903
5318|N|2336|2014-06-10|62903
5319|L|2337|2014-06-10|62903
5320|N|2337|2014-06-10|62903
5321|L|2338|2014-06-10|62903
5322|N|2338|2014-06-10|62903
5323|L|2339|2014-06-10|62903
5324|N|2339|2014-06-10|62903
5325|L|2340|2014-06-10|62903
5326|N|2340|2014-06-10|62903
5327|L|2341|2014-06-10|62903
5328|N|2341|2014-06-10|62903
5329|L|2342|2014-06-10|62903
5330|N|2342|2014-06-10|62903
5331|L|2343|2014-06-10|62903
5332|N|2343|2014-06-10|62903
5333|L|2344|2014-06-10|62903
5334|N|2344|2014-06-10|62903
5335|L|2345|2014-06-10|62903
5336|N|2345|2014-06-10|62903
5337|L|2346|2014-06-10|62903
5338|N|2346|2014-06-10|62903
5339|L|2347|2014-06-10|62903
5340|S|2347|2014-06-10|62903
5341|N|2347|2014-06-10|62903
5342|S|2348|2014-06-10|62903
5343|N|2348|2014-06-10|62903
5344|L|2348|2014-06-10|62903
5345|L|2349|2014-06-10|62903
5346|N|2349|2014-06-10|62903
5347|L|2350|2014-06-10|62903
5348|N|2350|2014-06-10|62903
5349|L|2351|2014-06-10|62903
5350|N|2351|2014-06-10|62903
5351|L|2352|2014-06-10|62903
5352|S|2352|2014-06-10|62903
5353|N|2352|2014-06-10|62903
5354|S|2353|2014-06-10|62903
5355|N|2353|2014-06-10|62903
5356|L|2353|2014-06-10|62903
5357|L|2354|2014-06-10|62903
5358|S|2354|2014-06-10|62903
5359|N|2354|2014-06-10|62903
5360|L|2355|2014-06-10|62903
5361|N|2355|2014-06-10|62903
5362|L|2356|2014-06-10|62903
5363|N|2356|2014-06-10|62903
5364|L|2357|2014-06-10|62903
5365|S|2357|2014-06-10|62903
5366|N|2357|2014-06-10|62903
5367|L|2358|2014-06-10|62903
5368|S|2358|2014-06-10|62903
5369|N|2358|2014-06-10|62903
5370|L|2359|2014-06-10|62903
5371|N|2359|2014-06-10|62903
5372|L|2360|2014-06-10|62903
5373|N|2360|2014-06-10|62903
5374|L|2361|2014-06-10|62903
5375|N|2361|2014-06-10|62903
5376|L|2362|2014-06-10|62903
5377|N|2362|2014-06-10|62903
5378|L|2363|2014-06-10|62903
5379|N|2363|2014-06-10|62903
5380|L|2364|2014-06-10|62903
5381|N|2364|2014-06-10|62903
5382|L|2365|2014-06-10|62903
5383|N|2365|2014-06-10|62903
5384|L|2366|2014-06-10|62903
5385|S|2366|2014-06-10|62903
5386|N|2366|2014-06-10|62903
5387|L|2367|2014-06-10|62903
5388|N|2367|2014-06-10|62903
5389|L|2368|2014-06-10|62903
5390|S|2368|2014-06-10|62903
5391|N|2368|2014-06-10|62903
5392|L|2369|2014-06-10|62903
5393|N|2369|2014-06-10|62903
5394|L|2370|2014-06-10|62903
5395|N|2370|2014-06-10|62903
5396|S|2371|2014-06-10|62903
5397|N|2371|2014-06-10|62903
5398|L|2371|2014-06-10|62903
5399|L|2372|2014-06-10|62903
5400|N|2372|2014-06-10|62903
5401|L|2373|2014-06-10|62903
5402|N|2373|2014-06-10|62903
5403|L|2374|2014-06-10|62903
5404|S|2374|2014-06-10|62903
5405|N|2374|2014-06-10|62903
5406|S|2375|2014-06-10|62903
5407|N|2375|2014-06-10|62903
5408|L|2375|2014-06-10|62903
5409|L|2376|2014-06-10|62903
5410|N|2376|2014-06-10|62903
5411|L|2377|2014-06-10|62903
5412|N|2377|2014-06-10|62903
5413|L|2378|2014-06-10|62903
5414|N|2378|2014-06-10|62903
5415|L|2379|2014-06-10|62903
5416|N|2379|2014-06-10|62903
5417|S|2380|2014-06-10|62903
5418|N|2380|2014-06-10|62903
5419|L|2380|2014-06-10|62903
5420|L|2381|2014-06-10|62903
5421|N|2381|2014-06-10|62903
5422|L|2382|2014-06-10|62903
5423|N|2382|2014-06-10|62903
5424|L|2383|2014-06-10|62903
5425|N|2383|2014-06-10|62903
5426|L|2384|2014-06-10|62903
5427|N|2384|2014-06-10|62903
5428|L|2385|2014-06-10|62903
5429|N|2385|2014-06-10|62903
5430|L|2386|2014-06-10|62903
5431|N|2386|2014-06-10|62903
5432|L|2387|2014-06-10|62903
5433|N|2387|2014-06-10|62903
5434|L|2388|2014-06-10|62903
5435|N|2388|2014-06-10|62903
5436|L|2389|2014-06-10|62903
5437|N|2389|2014-06-10|62903
5438|S|2390|2014-06-10|62903
5439|N|2390|2014-06-10|62903
5440|L|2390|2014-06-10|62903
5441|L|2391|2014-06-10|62903
5442|N|2391|2014-06-10|62903
5443|L|2392|2014-06-10|62903
5444|S|2392|2014-06-10|62903
5445|N|2392|2014-06-10|62903
5446|S|2393|2014-06-10|62903
5447|N|2393|2014-06-10|62903
5448|L|2393|2014-06-10|62903
5449|L|2394|2014-06-10|62903
5450|N|2394|2014-06-10|62903
5451|L|2395|2014-06-10|62903
5452|N|2395|2014-06-10|62903
5453|L|2396|2014-06-10|62903
5454|S|2396|2014-06-10|62903
5455|N|2396|2014-06-10|62903
5456|L|2397|2014-06-10|62903
5457|N|2397|2014-06-10|62903
5458|L|2398|2014-06-10|62903
5459|N|2398|2014-06-10|62903
5460|L|2399|2014-06-10|62903
5461|N|2399|2014-06-10|62903
5462|L|2400|2014-06-10|62903
5463|N|2400|2014-06-10|62903
5464|S|2401|2014-06-10|62903
5465|N|2401|2014-06-10|62903
5466|L|2401|2014-06-10|62903
5467|L|2402|2014-06-10|62903
5468|N|2402|2014-06-10|62903
5469|L|2403|2014-06-10|62903
5470|N|2403|2014-06-10|62903
5471|L|2404|2014-06-10|62903
5472|S|2404|2014-06-10|62903
5473|N|2404|2014-06-10|62903
5474|L|2405|2014-06-10|62903
5475|N|2405|2014-06-10|62903
5476|L|2406|2014-06-10|62903
5477|N|2406|2014-06-10|62903
5478|S|2407|2014-06-10|62903
5479|N|2407|2014-06-10|62903
5480|L|2407|2014-06-10|62903
5481|L|2408|2014-06-10|62903
5482|N|2408|2014-06-10|62903
5483|L|2409|2014-06-10|62903
5484|N|2409|2014-06-10|62903
5485|L|2410|2014-06-10|62903
5486|N|2410|2014-06-10|62903
5487|L|2411|2014-06-10|62903
5488|N|2411|2014-06-10|62903
5489|L|2412|2014-06-10|62903
5490|N|2412|2014-06-10|62903
5491|S|2413|2014-06-10|62903
5492|N|2413|2014-06-10|62903
5493|L|2413|2014-06-10|62903
5494|L|2414|2014-06-10|62903
5495|N|2414|2014-06-10|62903
5496|S|2415|2014-06-10|62903
5497|N|2415|2014-06-10|62903
5498|L|2415|2014-06-10|62903
5499|L|2416|2014-06-10|62903
5500|N|2416|2014-06-10|62903
5501|L|2417|2014-06-10|62903
5502|S|2417|2014-06-10|62903
5503|N|2417|2014-06-10|62903
5504|L|2418|2014-06-10|62903
5505|N|2418|2014-06-10|62903
5506|L|2419|2014-06-10|62903
5507|S|2419|2014-06-10|62903
5508|N|2419|2014-06-10|62903
5509|L|2420|2014-06-10|62903
5510|N|2420|2014-06-10|62903
5511|L|2421|2014-06-10|62903
5512|N|2421|2014-06-10|62903
5513|S|2422|2014-06-10|62903
5514|N|2422|2014-06-10|62903
5515|L|2422|2014-06-10|62903
5516|S|2423|2014-06-10|62903
5517|N|2423|2014-06-10|62903
5518|L|2423|2014-06-10|62903
5519|L|2424|2014-06-10|62903
5520|S|2424|2014-06-10|62903
5521|N|2424|2014-06-10|62903
5522|L|2425|2014-06-10|62903
5523|N|2425|2014-06-10|62903
5524|L|2426|2014-06-10|62903
5525|S|2426|2014-06-10|62903
5526|N|2426|2014-06-10|62903
5527|S|2427|2014-06-10|62903
5528|N|2427|2014-06-10|62903
5529|L|2427|2014-06-10|62903
5530|L|2428|2014-06-10|62903
5531|N|2428|2014-06-10|62903
5532|L|2429|2014-06-10|62903
5533|N|2429|2014-06-10|62903
5534|L|2430|2014-06-10|62903
5535|N|2430|2014-06-10|62903
5536|L|2431|2014-06-10|62903
5537|N|2431|2014-06-10|62903
5538|L|2432|2014-06-10|62903
5539|N|2432|2014-06-10|62903
5540|L|2433|2014-06-10|62903
5541|N|2433|2014-06-10|62903
5542|L|2434|2014-06-10|62903
5543|N|2434|2014-06-10|62903
5544|L|2435|2014-06-10|62903
5545|N|2435|2014-06-10|62903
5546|S|2436|2014-06-10|62903
5547|N|2436|2014-06-10|62903
5548|L|2436|2014-06-10|62903
5549|L|2437|2014-06-10|62903
5550|N|2437|2014-06-10|62903
5551|S|2438|2014-06-10|62903
5552|N|2438|2014-06-10|62903
5553|L|2438|2014-06-10|62903
5554|S|2439|2014-06-10|62903
5555|N|2439|2014-06-10|62903
5556|L|2439|2014-06-10|62903
5557|L|2440|2014-06-10|62903
5558|S|2440|2014-06-10|62903
5559|N|2440|2014-06-10|62903
5560|L|2441|2014-06-10|62903
5561|S|2441|2014-06-10|62903
5562|N|2441|2014-06-10|62903
5563|L|2442|2014-06-10|62903
5564|N|2442|2014-06-10|62903
5565|L|2443|2014-06-10|62903
5566|N|2443|2014-06-10|62903
5567|L|2444|2014-06-10|62903
5568|N|2444|2014-06-10|62903
5569|L|2445|2014-06-10|62903
5570|N|2445|2014-06-10|62903
5571|L|2446|2014-06-10|62903
